reporting_unit,contest,candidate,votes,county,ctv,municipality
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,CHESTER
T CLYMAN,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,CLYMAN
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,ELBA
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,EMMET
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,FOX LAKE
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,HERMAN
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,HUBBARD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,HUSTISFORD
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LEBANON
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LEROY
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LOMIRA
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LOWELL
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,OAK GROVE
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,PORTLAND
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,RUBICON
T SHIELDS,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,SHIELDS
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,THERESA
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,CON TERRY / BRODEN,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TER MAAT,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,WGR STEIN / WARE,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,TRENTON
T WESTFORD W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS / WALZ,0,DODGE,T,WESTFORD
T WESTFORD W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP / VANCE,0,DODGE,T,WESTFORD
