reporting_unit,contest,candidate,votes,county,ctv,municipality
"VILLAGE OF DARIEN, WARDS 1-2","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,4,WALWORTH,V,DARIEN
"VILLAGE OF FONTANA-ON- GENEVA LAKE, WARDS 1-3","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,3,WALWORTH,V,FONTANA-ON- GENEVA LAKE
"VILLAGE OF SHARON, WARDS 1,2","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,1,WALWORTH,V,SHARON
"VILLAGE OF WALWORTH, WARDS 1-3","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,V,WALWORTH
"VILLAGE OF WILLIAMS BAY, WARDS 1-4","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,V,WILLIAMS BAY
"CITY OF DELAVAN, WARDS 1-10","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,7,WALWORTH,C,DELAVAN
"CITY OF ELKHORN, WARDS 1-8","ASSEMBLY, DISTRICT 31 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,C,ELKHORN
"TOWN OF BLOOMFIELD, WARDS 1,2","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",MICHAEL DHINDSA (DEM),23,WALWORTH,T,BLOOMFIELD
"TOWN OF BLOOMFIELD, WARDS 1,2","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",AMANDA NEDWESKI (REP),34,WALWORTH,T,BLOOMFIELD
"VILLAGE OF BLOOMFIELD, WARDS 1-7","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",MICHAEL DHINDSA (DEM),963,WALWORTH,V,BLOOMFIELD
"VILLAGE OF BLOOMFIELD, WARDS 1-7","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",AMANDA NEDWESKI (REP),2254,WALWORTH,V,BLOOMFIELD
"VILLAGE OF GENOA CITY, WARDS 1-5","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",MICHAEL DHINDSA (DEM),453,WALWORTH,V,GENOA CITY
"VILLAGE OF GENOA CITY, WARDS 1-5","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",AMANDA NEDWESKI (REP),1057,WALWORTH,V,GENOA CITY
"CITY OF LAKE GENEVA, WARD 9","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",MICHAEL DHINDSA (DEM),197,WALWORTH,C,LAKE GENEVA
"CITY OF LAKE GENEVA, WARD 9","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",AMANDA NEDWESKI (REP),321,WALWORTH,C,LAKE GENEVA
"TOWN OF BLOOMFIELD, WARDS 1,2","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,T,BLOOMFIELD
"VILLAGE OF BLOOMFIELD, WARDS 1-7","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",UNRESOLVED WRITE-IN,8,WALWORTH,V,BLOOMFIELD
"VILLAGE OF GENOA CITY, WARDS 1-5","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,V,GENOA CITY
"CITY OF LAKE GENEVA, WARD 9","ASSEMBLY, DISTRICT 32 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,C,LAKE GENEVA
"TOWN OF EAST TROY, WARDS 1-6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),699,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARDS 1-6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),1819,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARD 7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),2,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARD 7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),1,WALWORTH,T,EAST TROY
"TOWN OF GENEVA, WARDS 8,11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),159,WALWORTH,T,GENEVA
"TOWN OF GENEVA, WARDS 8,11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),310,WALWORTH,T,GENEVA
"TOWN OF LINN, WARDS, 3,6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),161,WALWORTH,T,LINN
"TOWN OF LINN, WARDS, 3,6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),299,WALWORTH,T,LINN
"TOWN OF LYONS, WARDS 1-7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),580,WALWORTH,T,LYONS
"TOWN OF LYONS, WARDS 1-7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),1289,WALWORTH,T,LYONS
"TOWN OF SPRING PRAIRIE, WARDS 1-4","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),336,WALWORTH,T,SPRING PRAIRIE
"TOWN OF SPRING PRAIRIE, WARDS 1-4","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),940,WALWORTH,T,SPRING PRAIRIE
"TOWN OF TROY, WARDS 1-3","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),464,WALWORTH,T,TROY
"TOWN OF TROY, WARDS 1-3","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),1027,WALWORTH,T,TROY
"VILLAGE OF EAST TROY, WARDS 1- 6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),886,WALWORTH,V,EAST TROY
"VILLAGE OF EAST TROY, WARDS 1- 6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),1629,WALWORTH,V,EAST TROY
"VILLAGE OF EAST TROY, WARDS 7,8","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),29,WALWORTH,V,EAST TROY
"VILLAGE OF EAST TROY, WARDS 7,8","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),78,WALWORTH,V,EAST TROY
"CITY OF BURLINGTON, WARD 9","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),0,WALWORTH,C,BURLINGTON
"CITY OF BURLINGTON, WARD 9","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),0,WALWORTH,C,BURLINGTON
"CITY OF BURLINGTON, WARD 10","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),1,WALWORTH,C,BURLINGTON
"CITY OF BURLINGTON, WARD 10","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),0,WALWORTH,C,BURLINGTON
"CITY OF LAKE GENEVA, WARDS 1-8, 10-11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ALAN KUPSIK (DEM),1744,WALWORTH,C,LAKE GENEVA
"CITY OF LAKE GENEVA, WARDS 1-8, 10-11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",ROBIN J. VOS (REP),2068,WALWORTH,C,LAKE GENEVA
"TOWN OF EAST TROY, WARDS 1-6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),328,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARDS 1-6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,1,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARD 7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),1,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARD 7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,T,EAST TROY
"TOWN OF GENEVA, WARDS 8,11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),40,WALWORTH,T,GENEVA
"TOWN OF GENEVA, WARDS 8,11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,T,GENEVA
"TOWN OF LINN, WARDS, 3,6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),37,WALWORTH,T,LINN
"TOWN OF LINN, WARDS, 3,6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,3,WALWORTH,T,LINN
"TOWN OF LYONS, WARDS 1-7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),260,WALWORTH,T,LYONS
"TOWN OF LYONS, WARDS 1-7","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,4,WALWORTH,T,LYONS
"TOWN OF SPRING PRAIRIE, WARDS 1-4","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),246,WALWORTH,T,SPRING PRAIRIE
"TOWN OF SPRING PRAIRIE, WARDS 1-4","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,T,SPRING PRAIRIE
"TOWN OF TROY, WARDS 1-3","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),137,WALWORTH,T,TROY
"TOWN OF TROY, WARDS 1-3","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,T,TROY
"VILLAGE OF EAST TROY, WARDS 1- 6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),335,WALWORTH,V,EAST TROY
"VILLAGE OF EAST TROY, WARDS 1- 6","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,V,EAST TROY
"VILLAGE OF EAST TROY, WARDS 7,8","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),13,WALWORTH,V,EAST TROY
"VILLAGE OF EAST TROY, WARDS 7,8","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,V,EAST TROY
"CITY OF BURLINGTON, WARD 9","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),0,WALWORTH,C,BURLINGTON
"CITY OF BURLINGTON, WARD 9","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,C,BURLINGTON
"CITY OF BURLINGTON, WARD 10","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),0,WALWORTH,C,BURLINGTON
"CITY OF BURLINGTON, WARD 10","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,C,BURLINGTON
"CITY OF LAKE GENEVA, WARDS 1-8, 10-11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",KELLY CLARK (IND),275,WALWORTH,C,LAKE GENEVA
"CITY OF LAKE GENEVA, WARDS 1-8, 10-11","ASSEMBLY, DISTRICT 33 (VOTE FOR 1)",UNRESOLVED WRITE-IN,6,WALWORTH,C,LAKE GENEVA
"TOWN OF RICHMOND, WARDS 1- 3","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",BRIENNE BROWN (DEM),434,WALWORTH,T,RICHMOND
"TOWN OF RICHMOND, WARDS 1- 3","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",SCOTT L. JOHNSON (REP),769,WALWORTH,T,RICHMOND
"TOWN OF WHITEWATER, WARDS 1-3","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",BRIENNE BROWN (DEM),357,WALWORTH,T,WHITEWATER
"TOWN OF WHITEWATER, WARDS 1-3","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",SCOTT L. JOHNSON (REP),580,WALWORTH,T,WHITEWATER
"CITY OF WHITEWATER, WARDS 1- 7","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",BRIENNE BROWN (DEM),1818,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 1- 7","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",SCOTT L. JOHNSON (REP),1433,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 8- 10","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",BRIENNE BROWN (DEM),607,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 8- 10","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",SCOTT L. JOHNSON (REP),402,WALWORTH,C,WHITEWATER
"TOWN OF RICHMOND, WARDS 1- 3","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,T,RICHMOND
"TOWN OF WHITEWATER, WARDS 1-3","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,T,WHITEWATER
"CITY OF WHITEWATER, WARDS 1- 7","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",UNRESOLVED WRITE-IN,6,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 8- 10","ASSEMBLY, DISTRICT 43 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,WALWORTH,C,WHITEWATER
"VILLAGE OF MUKWONAGO, WARDS 11,12","ASSEMBLY, DISTRICT 84 (VOTE FOR 1)",ZACH ROPER (DEM),39,WALWORTH,V,MUKWONAGO
"VILLAGE OF MUKWONAGO, WARDS 11,12","ASSEMBLY, DISTRICT 84 (VOTE FOR 1)",CHUCK WICHGERS (REP),76,WALWORTH,V,MUKWONAGO
"VILLAGE OF MUKWONAGO, WARDS 11,12","ASSEMBLY, DISTRICT 84 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,WALWORTH,V,MUKWONAGO
"CITY OF WHITEWATER, WARDS 1- 7",CITY OF WHITEWATER REFERENDUM (VOTE FOR 1),YES,1336,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 1- 7",CITY OF WHITEWATER REFERENDUM (VOTE FOR 1),NO,1867,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 8- 10",CITY OF WHITEWATER REFERENDUM (VOTE FOR 1),YES,463,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 8- 10",CITY OF WHITEWATER REFERENDUM (VOTE FOR 1),NO,448,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 1- 7",CITY OF WHITEWATER REFERENDUM (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WALWORTH,C,WHITEWATER
"CITY OF WHITEWATER, WARDS 8- 10",CITY OF WHITEWATER REFERENDUM (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WALWORTH,C,WHITEWATER
"TOWN OF BLOOMFIELD, WARDS 1,2",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),45,WALWORTH,T,BLOOMFIELD
"TOWN OF BLOOMFIELD, WARDS 1,2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WALWORTH,T,BLOOMFIELD
"TOWN OF DARIEN, WARDS 1-3",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),791,WALWORTH,T,DARIEN
"TOWN OF DARIEN, WARDS 1-3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,10,WALWORTH,T,DARIEN
"TOWN OF DELAVAN, WARDS 1-9",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),2558,WALWORTH,T,DELAVAN
"TOWN OF DELAVAN, WARDS 1-9",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,37,WALWORTH,T,DELAVAN
"TOWN OF EAST TROY, WARDS 1-6",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),2371,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARDS 1-6",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,20,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARD 7",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),2,WALWORTH,T,EAST TROY
"TOWN OF EAST TROY, WARD 7",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WALWORTH,T,EAST TROY
"TOWN OF GENEVA, WARDS 1-7, 9-10",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),2327,WALWORTH,T,GENEVA
"TOWN OF GENEVA, WARDS 1-7, 9-10",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,50,WALWORTH,T,GENEVA
"TOWN OF GENEVA, WARDS 8,11",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),402,WALWORTH,T,GENEVA
"TOWN OF GENEVA, WARDS 8,11",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,10,WALWORTH,T,GENEVA
"TOWN OF LAFAYETTE, WARDS 1-3",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),1190,WALWORTH,T,LAFAYETTE
"TOWN OF LAFAYETTE, WARDS 1-3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,20,WALWORTH,T,LAFAYETTE
"TOWN OF LAGRANGE, WARDS 1- 3",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),1355,WALWORTH,T,LAGRANGE
"TOWN OF LAGRANGE, WARDS 1- 3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,22,WALWORTH,T,LAGRANGE
"TOWN OF LINN, WARDS 1,2,4",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),734,WALWORTH,T,LINN
"TOWN OF LINN, WARDS 1,2,4",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,11,WALWORTH,T,LINN
"TOWN OF LINN, WARDS, 3,6",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),400,WALWORTH,T,LINN
"TOWN OF LINN, WARDS, 3,6",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,4,WALWORTH,T,LINN
"TOWN OF LINN, WARD 5",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),249,WALWORTH,T,LINN
"TOWN OF LINN, WARD 5",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WALWORTH,T,LINN
"TOWN OF LYONS, WARDS 1-7",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),1763,WALWORTH,T,LYONS
"TOWN OF LYONS, WARDS 1-7",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,17,WALWORTH,T,LYONS
"TOWN OF RICHMOND, WARDS 1- 3",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),971,WALWORTH,T,RICHMOND
"TOWN OF RICHMOND, WARDS 1- 3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,19,WALWORTH,T,RICHMOND
"TOWN OF SHARON, WARD 1",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),498,WALWORTH,T,SHARON
"TOWN OF SHARON, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,2,WALWORTH,T,SHARON
"TOWN OF SPRING PRAIRIE, WARDS 1-4",COUNTY CLERK (VOTE FOR 1),SUSI PIKE (REP),1309,WALWORTH,T,SPRING PRAIRIE
"TOWN OF SPRING PRAIRIE, WARDS 1-4",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,11,WALWORTH,T,SPRING PRAIRIE
