contest,candidate,votes,reporting_unit,county,ctv,municipality
STATE SENATOR DIST 24,REPPATRICKTESTIN,453,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
STATE SENATOR DIST 24,WRITE-INTOTALS,0,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
STATE SENATOR DIST 24,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
REPRESENTATIVEASSEMBLY DIST 72,DEMSUZANNEM. CAMPBELL,187,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
REPRESENTATIVEASSEMBLY DIST 72,REPSCOTTKRUG,452,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
REPRESENTATIVEASSEMBLY DIST 72,WRITE-INTOTALS,0,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
REPRESENTATIVEASSEMBLY DIST 72,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. DISTRICTATTORNEY,INDREBECCAL. MAKI-WALLANDER,520,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. DISTRICTATTORNEY,WRITE-INTOTALS,10,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. DISTRICTATTORNEY,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. CLERK,REPLIANASPARBYGLAVIN,576,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. CLERK,WRITE-INTOTALS,12,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. CLERK,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. TREASURER,REPKARADOLEZAL,382,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. TREASURER,INDKIMMEINHARDT,239,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. TREASURER,WRITE-INTOTALS,3,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. TREASURER,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. TREASURER,PRECINCTSUMMARY-11/05/202410:57PM PAGE5 OF,57,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. REGISTEROF DEEDS,REPJULIESCHNOLIS,574,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. REGISTEROF DEEDS,WRITE-INTOTALS,10,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
ADAMS CO. REGISTEROF DEEDS,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
STATE REFERENDUM,YES,548,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
STATE REFERENDUM,NO,88,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
STATE REFERENDUM,CONTESTTOTALS,657,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
STATE REFERENDUM,PRECINCTSUMMARY-11/05/202410:57PM PAGE6 OF,57,TOWN OF BIG FLATS WARDS 1 & 2,ADAMS,T,BIG FLATS
PRESIDENT / VICE PRESIDENT,DEMHARRIS/ WALZ,37,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,REPTRUMP/ VANCE,112,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,CONTERRY/ BRODEN,1,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,LIBOLIVER/ TER MAAT,0,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,WGRSTEIN/ WARE,6,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,INDWEST/ ABDULLAH,2,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,JR. / SHANAHAN,8,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,WRITE-INTOTALS,0,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT / VICE PRESIDENT,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
UNITED STATES SENATOR,DEMTAMMYBALDWIN,45,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
UNITED STATES SENATOR,REPERICHOVDE,115,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
UNITED STATES SENATOR,INDPHILANDERSON,0,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
UNITED STATES SENATOR,INDTHOMASLEAGER,4,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
UNITED STATES SENATOR,WRITE-INTOTALS,0,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
UNITED STATES SENATOR,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE IN CONGRESS DIST 3,DEMREBECCACOOKE,44,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE IN CONGRESS DIST 3,REPDERRICKVANORDEN,118,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE IN CONGRESS DIST 3,WRITE-INTOTALS,0,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE IN CONGRESS DIST 3,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE IN CONGRESS DIST 3,PRECINCTSUMMARY-11/05/202410:57PM PAGE7 OF,57,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE ASSEMBLY DIST 57,DEMRUTHCAVES,39,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE ASSEMBLY DIST 57,REPKEVINPETERSEN,113,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE ASSEMBLY DIST 57,INDDYLANTESTIN,8,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE ASSEMBLY DIST 57,WRITE-INTOTALS,0,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
REPRESENTATIVE ASSEMBLY DIST 57,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. DISTRICT ATTORNEY,INDREBECCAL. MAKI-WALLANDER,137,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. DISTRICT ATTORNEY,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. CLERK,REPLIANASPARBYGLAVIN,146,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. CLERK,WRITE-INTOTAIS,4,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. CLERK,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. TREASURER,REPKARADOLEZAL,100,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. TREASURER,INDKIMMEINHARDT,58,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. TREASURER,WRITE-INTOTALS,1,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. TREASURER,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. REGISTER OF DEEDS,REPJULIE SCHNOLIS,151,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. REGISTER OF DEEDS,WRITE-INTOTALS,3,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. REGISTER OF DEEDS,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
ADAMS CO. REGISTER OF DEEDS,PRECINCTSUMMARY- 11/05/202410:57PM PAGE8 OF,57,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
STATE REFERENDUM,YES,145,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
STATE REFERENDUM,NO,16,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
STATE REFERENDUM,CONTESTTOTALS,168,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
WESTFIELD SD REFERENDUM,NO,2,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
WESTFIELD SD REFERENDUM,CONTESTTOTALS,3,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
WESTFIELD SD REFERENDUM,10:57PM PAGE9 OF,57,TOWN OF COLBURN WARD 1,ADAMS,T,COLBURN
PRESIDENT/ VICE PRESIDENT,DEMHARRIS/ WALZ,379,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,REPTRUMP/ VANCE,601,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,CONTERRY/ BRODEN,2,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,LIBOLIVER/ TER MAAT,4,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,WGRSTEIN/ WARE,3,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,INDDELA CRUZ/ GARCIA,2,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,INDWEST/ ABDULLAH,0,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,JR. / SHANAHAN,11,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT/ VICE PRESIDENT,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
UNITED STATES SENATOR,DEMTAMMYBALDWIN,405,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
UNITED STATES SENATOR,REPERICHOVDE,568,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
UNITED STATES SENATOR,INDPHILANDERSON,11,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
UNITED STATES SENATOR,INDTHOMASLEAGER,16,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
UNITED STATES SENATOR,WRITE-INTOTALS,0,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
UNITED STATES SENATOR,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVE IN CONGRESS DIST 3,DEMREBECCACOOKE,407,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVE IN CONGRESS DIST 3,REPDERRICKVANORDEN,575,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVE IN CONGRESS DIST 3,WRITE-INTOTALS,3,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVE IN CONGRESS DIST 3,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVE IN CONGRESS DIST 3,PRECINCTSUMMARY-11/05/202410:57PM PAGE10OF,57,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE SENATOR DIST 14,DEMSARAHKEYESKI,404,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE SENATOR DIST 14,REPJOANA. BALLWEG,581,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE SENATOR DIST 14,WRITE-INTOTALS,3,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE SENATOR DIST 14,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVEASSEMBLYDIST 41,DEMJULIA HENLEY,374,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVEASSEMBLYDIST 41,REPTONYKURTZ,600,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVEASSEMBLYDIST 41,WRITE-INTOTALS,2,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
REPRESENTATIVEASSEMBLYDIST 41,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. DISTRICTATTORNEY,INDREBECCAL. MAKI-WALLANDER,832,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. DISTRICTATTORNEY,WRITE-INTOTALS,14,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. DISTRICTATTORNEY,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. CLERK,REPLIANASPARBYGLAVIN,844,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. CLERK,WRITE-INTOTALS,32,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. CLERK,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. TREASURER,REPKARADOLEZAL,522,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. TREASURER,INDKIMMEINHARDT,430,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. TREASURER,WRITE-INTOTALS,3,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. TREASURER,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. TREASURER,PRECINCTSUMMARY- 11/05/202410:57PM PAGE11 OF,57,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. REGISTEROF DEEDS,REPJULIE SCHNOLIS,854,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. REGISTEROF DEEDS,WRITE-INTOTALS,28,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
ADAMS CO. REGISTEROF DEEDS,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE REFERENDUM,YES,806,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE REFERENDUM,NO,188,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
STATE REFERENDUM,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
TOWN TREASURERAPPT T DELL PRAIRIE,YES,572,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
TOWN TREASURERAPPT T DELL PRAIRIE,NO,423,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
TOWN TREASURERAPPT T DELL PRAIRIE,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
WISC. DELLS SD REFERENDUM,YES,515,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
WISC. DELLS SD REFERENDUM,NO,477,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
WISC. DELLS SD REFERENDUM,CONTESTTOTALS,1006,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
WISC. DELLS SD REFERENDUM,PRECINCTSUMMARY-11/05/202410:57PM PAGE12 OF,57,TOWN OF DELL PRAIRIE WARDS 1 & 2,ADAMS,T,DELL PRAIRIE
PRESIDENT / VICE PRESIDENT,DEMHARRIS/ WALZ,199,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,REPTRUMP/ VANCE,406,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,CONTERRY/ BRODEN,0,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,LIBOLIVER/ TER MAAT,2,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,WGRSTEIN/ WARE,13,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,INDDELA CRUZI GARCIA,3,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,INDWEST/ ABDULLAH,3,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,"INDKENNEDY,JR. / SHANAHAN",25,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,WRITE-INTOTALS,1,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
PRESIDENT / VICE PRESIDENT,CONTESTTOTALS,658,TOWN OF EASTON WARD 1,ADAMS,T,EASTON
