reporting_unit,contest,candidate,votes,county,ctv,municipality
"TOWN OF STURGEON BAY, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),196,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),107,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),167,DOOR,T,STURGEON BAY
"TOWN OF UNION, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),182,DOOR,T,UNION
"TOWN OF UNION, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),534,DOOR,T,UNION
"TOWN OF WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),291,DOOR,T,WASHINGTON
"TOWN OF WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),338,DOOR,T,WASHINGTON
"VILLAGE OF EGG HARBOR, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),152,DOOR,V,EGG HARBOR
"VILLAGE OF EGG HARBOR, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),144,DOOR,V,EGG HARBOR
"VILLAGE OF EPHRAIM, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),130,DOOR,V,EPHRAIM
"VILLAGE OF EPHRAIM, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),135,DOOR,V,EPHRAIM
"VILLAGE OF FORESTVILLE, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),87,DOOR,V,FORESTVILLE
"VILLAGE OF FORESTVILLE, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),183,DOOR,V,FORESTVILLE
"TOWN OF BAILEYS HARBOR, WARD 1 - 3","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,BAILEYS HARBOR
"TOWN OF BRUSSELS, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,DOOR,T,BRUSSELS
"TOWN OF CLAY BANKS, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,CLAY BANKS
"TOWN OF EGG HARBOR, WARD 1- 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 3","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,1,DOOR,T,EGG HARBOR
"TOWN OF FORESTVILLE, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,DOOR,T,FORESTVILLE
"TOWN OF GARDNER, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,GARDNER
"TOWN OF GIBRALTAR, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,GIBRALTAR
"TOWN OF JACKSONPORT, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,JACKSONPORT
"TOWN OF LIBERTY GROVE, WARD 1 - 3","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,LIBERTY GROVE
"TOWN OF NASEWAUPEE, WARD 1 - 4","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,NASEWAUPEE
"TOWN OF SEVASTOPOL, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 2 - 5","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,1,DOOR,T,SEVASTOPOL
"TOWN OF STURGEON BAY, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,STURGEON BAY
"TOWN OF UNION, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,2,DOOR,T,UNION
"TOWN OF WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,T,WASHINGTON
"VILLAGE OF EGG HARBOR, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,V,EGG HARBOR
"VILLAGE OF EPHRAIM, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,V,EPHRAIM
"VILLAGE OF FORESTVILLE, WARD 1","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,V,FORESTVILLE
"VILLAGE OF SISTER BAY, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),466,DOOR,V,SISTER BAY
"VILLAGE OF SISTER BAY, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),345,DOOR,V,SISTER BAY
"CITY OF STURGEON BAY, WARD 1- 7, 9","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),1166,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 1- 7, 9","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),1212,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 8","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),7,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 8","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),11,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 10 - 15 & 22","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),784,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 10 - 15 & 22","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),960,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 16","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),15,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 16","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),36,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 17 - 21","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",RENEE PAPLHAM (DEM),699,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 17 - 21","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",JOEL KITCHENS (REP),734,DOOR,C,STURGEON BAY
"VILLAGE OF SISTER BAY, WARD 1 & 2","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,V,SISTER BAY
"CITY OF STURGEON BAY, WARD 1- 7, 9","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,3,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 8","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 10 - 15 & 22","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 16","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,0,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 17 - 21","ASSEMBLY, DISTRICT 1 (VOTE FOR 1)",UNRESOLVED WRITE-IN,1,DOOR,C,STURGEON BAY
"TOWN OF BAILEYS HARBOR, WARD 1 - 3",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),710,DOOR,T,BAILEYS HARBOR
"TOWN OF BAILEYS HARBOR, WARD 1 - 3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,9,DOOR,T,BAILEYS HARBOR
"TOWN OF BRUSSELS, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),638,DOOR,T,BRUSSELS
"TOWN OF BRUSSELS, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,7,DOOR,T,BRUSSELS
"TOWN OF CLAY BANKS, WARD 1",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),214,DOOR,T,CLAY BANKS
"TOWN OF CLAY BANKS, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,5,DOOR,T,CLAY BANKS
"TOWN OF EGG HARBOR, WARD 1- 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),603,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 1- 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 3",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),277,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,EGG HARBOR
"TOWN OF FORESTVILLE, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),585,DOOR,T,FORESTVILLE
"TOWN OF FORESTVILLE, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,9,DOOR,T,FORESTVILLE
"TOWN OF GARDNER, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),727,DOOR,T,GARDNER
"TOWN OF GARDNER, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,5,DOOR,T,GARDNER
"TOWN OF GIBRALTAR, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),697,DOOR,T,GIBRALTAR
"TOWN OF GIBRALTAR, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,8,DOOR,T,GIBRALTAR
"TOWN OF JACKSONPORT, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),476,DOOR,T,JACKSONPORT
"TOWN OF JACKSONPORT, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,JACKSONPORT
"TOWN OF LIBERTY GROVE, WARD 1 - 3",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),1144,DOOR,T,LIBERTY GROVE
"TOWN OF LIBERTY GROVE, WARD 1 - 3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,31,DOOR,T,LIBERTY GROVE
"TOWN OF NASEWAUPEE, WARD 1 - 4",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),1209,DOOR,T,NASEWAUPEE
"TOWN OF NASEWAUPEE, WARD 1 - 4",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,8,DOOR,T,NASEWAUPEE
"TOWN OF SEVASTOPOL, WARD 1",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),175,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,1,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 2 - 5",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),1516,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 2 - 5",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,13,DOOR,T,SEVASTOPOL
"TOWN OF STURGEON BAY, WARD 1",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),251,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),221,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,STURGEON BAY
"TOWN OF UNION, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),628,DOOR,T,UNION
"TOWN OF UNION, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,UNION
"TOWN OF WASHINGTON, WARD 1",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),451,DOOR,T,WASHINGTON
"TOWN OF WASHINGTON, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,5,DOOR,T,WASHINGTON
"VILLAGE OF EGG HARBOR, WARD 1",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),215,DOOR,V,EGG HARBOR
"VILLAGE OF EGG HARBOR, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,V,EGG HARBOR
"VILLAGE OF EPHRAIM, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),203,DOOR,V,EPHRAIM
"VILLAGE OF EPHRAIM, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,V,EPHRAIM
"VILLAGE OF FORESTVILLE, WARD 1",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),237,DOOR,V,FORESTVILLE
"VILLAGE OF FORESTVILLE, WARD 1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,DOOR,V,FORESTVILLE
"VILLAGE OF SISTER BAY, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),528,DOOR,V,SISTER BAY
"VILLAGE OF SISTER BAY, WARD 1 & 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,18,DOOR,V,SISTER BAY
"CITY OF STURGEON BAY, WARD 1- 7, 9",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),1836,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 1- 7, 9",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,36,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 8",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),15,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 8",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 10 - 15 & 22",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),1421,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 10 - 15 & 22",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,27,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 16",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),47,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 16",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,1,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 17 - 21",COUNTY CLERK (VOTE FOR 1),JILL M. LAU (REP),1130,DOOR,C,STURGEON BAY
"CITY OF STURGEON BAY, WARD 17 - 21",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,18,DOOR,C,STURGEON BAY
"TOWN OF BAILEYS HARBOR, WARD 1 - 3",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),706,DOOR,T,BAILEYS HARBOR
"TOWN OF BAILEYS HARBOR, WARD 1 - 3",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,10,DOOR,T,BAILEYS HARBOR
"TOWN OF BRUSSELS, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),642,DOOR,T,BRUSSELS
"TOWN OF BRUSSELS, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,7,DOOR,T,BRUSSELS
"TOWN OF CLAY BANKS, WARD 1",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),216,DOOR,T,CLAY BANKS
"TOWN OF CLAY BANKS, WARD 1",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,6,DOOR,T,CLAY BANKS
"TOWN OF EGG HARBOR, WARD 1- 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),597,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 1- 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 3",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),273,DOOR,T,EGG HARBOR
"TOWN OF EGG HARBOR, WARD 3",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,EGG HARBOR
"TOWN OF FORESTVILLE, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),594,DOOR,T,FORESTVILLE
"TOWN OF FORESTVILLE, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,3,DOOR,T,FORESTVILLE
"TOWN OF GARDNER, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),730,DOOR,T,GARDNER
"TOWN OF GARDNER, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,6,DOOR,T,GARDNER
"TOWN OF GIBRALTAR, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),686,DOOR,T,GIBRALTAR
"TOWN OF GIBRALTAR, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,10,DOOR,T,GIBRALTAR
"TOWN OF JACKSONPORT, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),472,DOOR,T,JACKSONPORT
"TOWN OF JACKSONPORT, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,2,DOOR,T,JACKSONPORT
"TOWN OF LIBERTY GROVE, WARD 1 - 3",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),1128,DOOR,T,LIBERTY GROVE
"TOWN OF LIBERTY GROVE, WARD 1 - 3",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,26,DOOR,T,LIBERTY GROVE
"TOWN OF NASEWAUPEE, WARD 1 - 4",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),1157,DOOR,T,NASEWAUPEE
"TOWN OF NASEWAUPEE, WARD 1 - 4",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,7,DOOR,T,NASEWAUPEE
"TOWN OF SEVASTOPOL, WARD 1",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),176,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 1",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,0,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 2 - 5",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),1498,DOOR,T,SEVASTOPOL
"TOWN OF SEVASTOPOL, WARD 2 - 5",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,11,DOOR,T,SEVASTOPOL
"TOWN OF STURGEON BAY, WARD 1",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),240,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 1",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,5,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),224,DOOR,T,STURGEON BAY
"TOWN OF STURGEON BAY, WARD 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,2,DOOR,T,STURGEON BAY
"TOWN OF UNION, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),621,DOOR,T,UNION
"TOWN OF UNION, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,T,UNION
"TOWN OF WASHINGTON, WARD 1",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),444,DOOR,T,WASHINGTON
"TOWN OF WASHINGTON, WARD 1",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,5,DOOR,T,WASHINGTON
"VILLAGE OF EGG HARBOR, WARD 1",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),209,DOOR,V,EGG HARBOR
"VILLAGE OF EGG HARBOR, WARD 1",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,V,EGG HARBOR
"VILLAGE OF EPHRAIM, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),203,DOOR,V,EPHRAIM
"VILLAGE OF EPHRAIM, WARD 1 & 2",COUNTY TREASURER (VOTE FOR 1),UNRESOLVED WRITE-IN,4,DOOR,V,EPHRAIM
"VILLAGE OF FORESTVILLE, WARD 1",COUNTY TREASURER (VOTE FOR 1),RYAN J. SCHLEY (REP),238,DOOR,V,FORESTVILLE
