reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF EXCELSIOR WARDS 2-3,PRESIDENT,KENNEDY,3,SAUK,T,EXCELSIOR
TOWN OF EXCELSIOR WARDS 2-3,PRESIDENT,WRITE-IN,2,SAUK,T,EXCELSIOR
TOWN OF EXCELSIOR WARDS 2-3,SENATE,BALDWIN,282,SAUK,T,EXCELSIOR
TOWN OF EXCELSIOR WARDS 2-3,SENATE,HOVDE,383,SAUK,T,EXCELSIOR
TOWN OF EXCELSIOR WARDS 2-3,SENATE,ANDERSON,12,SAUK,T,EXCELSIOR
TOWN OF EXCELSIOR WARDS 2-3,SENATE,LEAGER,3,SAUK,T,EXCELSIOR
TOWN OF EXCELSIOR WARDS 2-3,SENATE,WRITE-IN,0,SAUK,T,EXCELSIOR
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,HARRIS,320,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,TRUMP,411,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,TERRY,0,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,OLIVER,2,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,STEIN,3,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,CRUZ,1,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,WEST,0,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,KENNEDY,4,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,PRESIDENT,WRITE-IN,1,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,SENATE,BALDWIN,332,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,SENATE,HOVDE,382,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,SENATE,ANDERSON,16,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,SENATE,LEAGER,5,SAUK,T,FAIRFIELD
TOWN OF FAIRFIELD WARDS 1-2,SENATE,WRITE-IN,0,SAUK,T,FAIRFIELD
TOWN OF FRANKLIN WARD 1,PRESIDENT,HARRIS,52,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,TRUMP,82,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,TERRY,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,OLIVER,1,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,STEIN,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,CRUZ,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,WEST,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,KENNEDY,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,PRESIDENT,WRITE-IN,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,SENATE,BALDWIN,53,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,SENATE,HOVDE,79,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,SENATE,ANDERSON,1,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,SENATE,LEAGER,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 1,SENATE,WRITE-IN,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,HARRIS,133,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,TRUMP,168,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,TERRY,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,OLIVER,1,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,STEIN,1,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,CRUZ,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,WEST,0,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,KENNEDY,2,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,PRESIDENT,WRITE-IN,1,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,SENATE,BALDWIN,141,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,SENATE,HOVDE,157,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,SENATE,ANDERSON,1,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,SENATE,LEAGER,2,SAUK,T,FRANKLIN
TOWN OF FRANKLIN WARD 2,SENATE,WRITE-IN,1,SAUK,T,FRANKLIN
TOWN OF FREEDOM WARDS 1,PRESIDENT,HARRIS,104,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,TRUMP,154,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,TERRY,1,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,OLIVER,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,STEIN,1,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,CRUZ,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,WEST,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,KENNEDY,2,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,PRESIDENT,WRITE-IN,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,SENATE,BALDWIN,106,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,SENATE,HOVDE,148,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,SENATE,ANDERSON,4,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,SENATE,LEAGER,1,SAUK,T,FREEDOM
TOWN OF FREEDOM WARDS 1,SENATE,WRITE-IN,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,HARRIS,11,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,TRUMP,33,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,TERRY,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,OLIVER,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,STEIN,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,CRUZ,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,WEST,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,KENNEDY,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,PRESIDENT,WRITE-IN,1,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,SENATE,BALDWIN,13,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,SENATE,HOVDE,33,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,SENATE,ANDERSON,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,SENATE,LEAGER,0,SAUK,T,FREEDOM
TOWN OF FREEDOM WARD 2,SENATE,WRITE-IN,0,SAUK,T,FREEDOM
TOWN OF GREENFIELD WARD 1,PRESIDENT,HARRIS,333,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,TRUMP,328,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,TERRY,0,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,OLIVER,1,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,STEIN,0,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,CRUZ,0,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,WEST,0,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,KENNEDY,4,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,PRESIDENT,WRITE-IN,1,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,SENATE,BALDWIN,332,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,SENATE,HOVDE,314,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,SENATE,ANDERSON,11,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,SENATE,LEAGER,4,SAUK,T,GREENFIELD
TOWN OF GREENFIELD WARD 1,SENATE,WRITE-IN,0,SAUK,T,GREENFIELD
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,HARRIS,65,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,TRUMP,74,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,TERRY,1,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,OLIVER,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,STEIN,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,CRUZ,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,WEST,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,KENNEDY,1,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,PRESIDENT,WRITE-IN,1,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,SENATE,BALDWIN,70,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,SENATE,HOVDE,71,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,SENATE,ANDERSON,2,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,SENATE,LEAGER,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 1,SENATE,WRITE-IN,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,HARRIS,162,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,TRUMP,172,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,TERRY,4,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,OLIVER,1,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,STEIN,1,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,CRUZ,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,WEST,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,KENNEDY,2,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,PRESIDENT,WRITE-IN,3,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,SENATE,BALDWIN,168,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,SENATE,HOVDE,170,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,SENATE,ANDERSON,2,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,SENATE,LEAGER,0,SAUK,T,HONEY CREEK
TOWN OF HONEY CREEK WARDS 2-3,SENATE,WRITE-IN,1,SAUK,T,HONEY CREEK
TOWN OF IRONTON WARD 1,PRESIDENT,HARRIS,80,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,TRUMP,167,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,TERRY,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,OLIVER,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,STEIN,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,CRUZ,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,WEST,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,KENNEDY,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,PRESIDENT,WRITE-IN,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,SENATE,BALDWIN,88,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,SENATE,HOVDE,154,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,SENATE,ANDERSON,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,SENATE,LEAGER,2,SAUK,T,IRONTON
TOWN OF IRONTON WARD 1,SENATE,WRITE-IN,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,HARRIS,19,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,TRUMP,36,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,TERRY,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,OLIVER,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,STEIN,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,CRUZ,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,WEST,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,KENNEDY,2,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,PRESIDENT,WRITE-IN,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,SENATE,BALDWIN,19,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,SENATE,HOVDE,38,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,SENATE,ANDERSON,1,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,SENATE,LEAGER,0,SAUK,T,IRONTON
TOWN OF IRONTON WARD 2,SENATE,WRITE-IN,0,SAUK,T,IRONTON
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,HARRIS,364,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,TRUMP,596,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,TERRY,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,OLIVER,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,STEIN,2,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,CRUZ,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,WEST,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,KENNEDY,4,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,PRESIDENT,WRITE-IN,4,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,SENATE,BALDWIN,372,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,SENATE,HOVDE,580,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,SENATE,ANDERSON,4,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,SENATE,LEAGER,6,SAUK,T,LA VALLE
TOWN OF LA VALLE WARDS 1-2,SENATE,WRITE-IN,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,HARRIS,24,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,TRUMP,54,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,TERRY,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,OLIVER,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,STEIN,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,CRUZ,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,WEST,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,KENNEDY,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,PRESIDENT,WRITE-IN,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,SENATE,BALDWIN,25,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,SENATE,HOVDE,51,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,SENATE,ANDERSON,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,SENATE,LEAGER,0,SAUK,T,LA VALLE
TOWN OF LA VALLE WARD 3,SENATE,WRITE-IN,0,SAUK,T,LA VALLE
TOWN OF MERRIMAC WARDS 1-2,PRESIDENT,HARRIS,475,SAUK,T,MERRIMAC
TOWN OF MERRIMAC WARDS 1-2,PRESIDENT,TRUMP,450,SAUK,T,MERRIMAC
TOWN OF MERRIMAC WARDS 1-2,PRESIDENT,TERRY,0,SAUK,T,MERRIMAC
TOWN OF MERRIMAC WARDS 1-2,PRESIDENT,OLIVER,3,SAUK,T,MERRIMAC
