contest,candidate,reporting_unit,votes,county,ctv,municipality
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T LT RIVER W1-2,0,OCONTO,T,LITTLE RIVER
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T LT SUAMICO W1-8,0,OCONTO,T,LITTLE SUAMICO
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T MAPLE VALLEY W1,0,OCONTO,T,MAPLE VALLEY
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T MORGAN W1-2,0,OCONTO,T,MORGAN
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T MOUNTAIN W1,0,OCONTO,T,MOUNTAIN
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T OCONTO W1-3,0,OCONTO,T,OCONTO
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T OCONTO FALLS W1-2,0,OCONTO,T,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T PENSAUKEE W1-2,0,OCONTO,T,PENSAUKEE
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T RIVERVIEW W1-2,0,OCONTO,T,RIVERVIEW
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T SPRUCE W1-2,0,OCONTO,T,SPRUCE
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T STILES W1-2,0,OCONTO,T,STILES
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T TOWNSEND W1,0,OCONTO,T,TOWNSEND
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),T UNDERHILL W1,0,OCONTO,T,UNDERHILL
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),V LENA W1,0,OCONTO,V,LENA
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),V PULASKI W5,NA,OCONTO,V,PULASKI
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),V SURING W1,0,OCONTO,V,SURING
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),C GILLETT W1-3,0,OCONTO,C,GILLETT
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),C OCONTO W1-7,0,OCONTO,C,OCONTO
PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN),C OCONTO FALLS W1-6,0,OCONTO,C,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T ABRAMS W1-3,0,OCONTO,T,ABRAMS
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T BAGLEY W1,0,OCONTO,T,BAGLEY
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T BRAZEAU W1-3,0,OCONTO,T,BRAZEAU
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T BREED W1,0,OCONTO,T,BREED
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T CHASE W1-5,0,OCONTO,T,CHASE
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T DOTY W1,0,OCONTO,T,DOTY
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T GILLETT W1-2,0,OCONTO,T,GILLETT
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T HOW W1-2,0,OCONTO,T,HOW
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T LAKEWOOD W1,0,OCONTO,T,LAKEWOOD
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T LENA W1,0,OCONTO,T,LENA
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T LT RIVER W1-2,0,OCONTO,T,LITTLE RIVER
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T LT SUAMICO W1-8,0,OCONTO,T,LITTLE SUAMICO
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T MAPLE VALLEY W1,0,OCONTO,T,MAPLE VALLEY
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T MORGAN W1-2,0,OCONTO,T,MORGAN
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T MOUNTAIN W1,0,OCONTO,T,MOUNTAIN
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T OCONTO W1-3,0,OCONTO,T,OCONTO
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T OCONTO FALLS W1-2,0,OCONTO,T,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T PENSAUKEE W1-2,0,OCONTO,T,PENSAUKEE
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T RIVERVIEW W1-2,0,OCONTO,T,RIVERVIEW
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T SPRUCE W1-2,0,OCONTO,T,SPRUCE
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T STILES W1-2,0,OCONTO,T,STILES
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T TOWNSEND W1,0,OCONTO,T,TOWNSEND
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),T UNDERHILL W1,0,OCONTO,T,UNDERHILL
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),V LENA W1,0,OCONTO,V,LENA
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),V PULASKI W5,NA,OCONTO,V,PULASKI
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),V SURING W1,0,OCONTO,V,SURING
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),C GILLETT W1-3,0,OCONTO,C,GILLETT
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),C OCONTO W1-7,0,OCONTO,C,OCONTO
PRESIDENT/VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),C OCONTO FALLS W1-6,0,OCONTO,C,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T ABRAMS W1-3,0,OCONTO,T,ABRAMS
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T BAGLEY W1,0,OCONTO,T,BAGLEY
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T BRAZEAU W1-3,0,OCONTO,T,BRAZEAU
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T BREED W1,0,OCONTO,T,BREED
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T CHASE W1-5,0,OCONTO,T,CHASE
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T DOTY W1,0,OCONTO,T,DOTY
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T GILLETT W1-2,0,OCONTO,T,GILLETT
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T HOW W1-2,0,OCONTO,T,HOW
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T LAKEWOOD W1,0,OCONTO,T,LAKEWOOD
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T LENA W1,0,OCONTO,T,LENA
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T LT RIVER W1-2,0,OCONTO,T,LITTLE RIVER
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T LT SUAMICO W1-8,0,OCONTO,T,LITTLE SUAMICO
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T MAPLE VALLEY W1,0,OCONTO,T,MAPLE VALLEY
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T MORGAN W1-2,0,OCONTO,T,MORGAN
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T MOUNTAIN W1,0,OCONTO,T,MOUNTAIN
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T OCONTO W1-3,0,OCONTO,T,OCONTO
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T OCONTO FALLS W1-2,0,OCONTO,T,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T PENSAUKEE W1-2,0,OCONTO,T,PENSAUKEE
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T RIVERVIEW W1-2,0,OCONTO,T,RIVERVIEW
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T SPRUCE W1-2,0,OCONTO,T,SPRUCE
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T STILES W1-2,0,OCONTO,T,STILES
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T TOWNSEND W1,0,OCONTO,T,TOWNSEND
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),T UNDERHILL W1,0,OCONTO,T,UNDERHILL
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),V LENA W1,0,OCONTO,V,LENA
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),V PULASKI W5,NA,OCONTO,V,PULASKI
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),V SURING W1,0,OCONTO,V,SURING
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),C GILLETT W1-3,0,OCONTO,C,GILLETT
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),C OCONTO W1-7,0,OCONTO,C,OCONTO
PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),C OCONTO FALLS W1-6,0,OCONTO,C,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T ABRAMS W1-3,0,OCONTO,T,ABRAMS
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T BAGLEY W1,0,OCONTO,T,BAGLEY
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T BRAZEAU W1-3,0,OCONTO,T,BRAZEAU
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T BREED W1,0,OCONTO,T,BREED
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T CHASE W1-5,0,OCONTO,T,CHASE
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T DOTY W1,0,OCONTO,T,DOTY
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T GILLETT W1-2,0,OCONTO,T,GILLETT
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T HOW W1-2,0,OCONTO,T,HOW
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T LAKEWOOD W1,0,OCONTO,T,LAKEWOOD
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T LENA W1,0,OCONTO,T,LENA
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T LT RIVER W1-2,0,OCONTO,T,LITTLE RIVER
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T LT SUAMICO W1-8,0,OCONTO,T,LITTLE SUAMICO
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T MAPLE VALLEY W1,0,OCONTO,T,MAPLE VALLEY
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T MORGAN W1-2,0,OCONTO,T,MORGAN
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T MOUNTAIN W1,0,OCONTO,T,MOUNTAIN
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T OCONTO W1-3,0,OCONTO,T,OCONTO
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T OCONTO FALLS W1-2,0,OCONTO,T,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T PENSAUKEE W1-2,0,OCONTO,T,PENSAUKEE
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T RIVERVIEW W1-2,0,OCONTO,T,RIVERVIEW
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T SPRUCE W1-2,0,OCONTO,T,SPRUCE
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T STILES W1-2,0,OCONTO,T,STILES
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T TOWNSEND W1,0,OCONTO,T,TOWNSEND
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),T UNDERHILL W1,0,OCONTO,T,UNDERHILL
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),V LENA W1,0,OCONTO,V,LENA
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),V PULASKI W5,NA,OCONTO,V,PULASKI
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),V SURING W1,0,OCONTO,V,SURING
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),C GILLETT W1-3,0,OCONTO,C,GILLETT
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),C OCONTO W1-7,0,OCONTO,C,OCONTO
PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),C OCONTO FALLS W1-6,0,OCONTO,C,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T ABRAMS W1-3,0,OCONTO,T,ABRAMS
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T BAGLEY W1,0,OCONTO,T,BAGLEY
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T BRAZEAU W1-3,0,OCONTO,T,BRAZEAU
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T BREED W1,0,OCONTO,T,BREED
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T CHASE W1-5,0,OCONTO,T,CHASE
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T DOTY W1,0,OCONTO,T,DOTY
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T GILLETT W1-2,0,OCONTO,T,GILLETT
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T HOW W1-2,0,OCONTO,T,HOW
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T LAKEWOOD W1,0,OCONTO,T,LAKEWOOD
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T LENA W1,0,OCONTO,T,LENA
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T LT RIVER W1-2,0,OCONTO,T,LITTLE RIVER
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T LT SUAMICO W1-8,0,OCONTO,T,LITTLE SUAMICO
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T MAPLE VALLEY W1,0,OCONTO,T,MAPLE VALLEY
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T MORGAN W1-2,0,OCONTO,T,MORGAN
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T MOUNTAIN W1,0,OCONTO,T,MOUNTAIN
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T OCONTO W1-3,0,OCONTO,T,OCONTO
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T OCONTO FALLS W1-2,0,OCONTO,T,OCONTO FALLS
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T PENSAUKEE W1-2,0,OCONTO,T,PENSAUKEE
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T RIVERVIEW W1-2,0,OCONTO,T,RIVERVIEW
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T SPRUCE W1-2,0,OCONTO,T,SPRUCE
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T STILES W1-2,0,OCONTO,T,STILES
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T TOWNSEND W1,0,OCONTO,T,TOWNSEND
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),T UNDERHILL W1,0,OCONTO,T,UNDERHILL
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),V LENA W1,0,OCONTO,V,LENA
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),V PULASKI W5,NA,OCONTO,V,PULASKI
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),V SURING W1,0,OCONTO,V,SURING
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),C GILLETT W1-3,0,OCONTO,C,GILLETT
PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOC./LIB.),C OCONTO W1-7,0,OCONTO,C,OCONTO
