reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,1,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,3,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,GINGLES 
TOWN OF GINGLES W 1-2,NA_PRESIDENT VICE PRESIDENT,SCATTERING,0,ASHLAND,T,GINGLES 
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,66,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,129,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,1,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,1,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,GORDON
TOWN OF GORDON,NA_PRESIDENT VICE PRESIDENT,SCATTERING,0,ASHLAND,T,GORDON
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,114,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,281,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,1,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,4,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,JACOBS 
TOWN OF JACOBS W 1-2,NA_PRESIDENT VICE PRESIDENT,SCATTERING,1,ASHLAND,T,JACOBS 
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,246,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,62,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,1,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,2,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,1,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,LA POINTE
TOWN OF LA POINTE,NA_PRESIDENT VICE PRESIDENT,SCATTERING,3,ASHLAND,T,LA POINTE
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,93,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,153,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,1,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,2,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,4,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,MARENGO
TOWN OF MARENGO,NA_PRESIDENT VICE PRESIDENT,SCATTERING,0,ASHLAND,T,MARENGO
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,136,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,190,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,1,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,1,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,4,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,MORSE 
TOWN OF MORSE W 1-2,NA_PRESIDENT VICE PRESIDENT,SCATTERING,1,ASHLAND,T,MORSE 
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,34,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,75,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,PEEKSVILLE
TOWN OF PEEKSVILLE,NA_PRESIDENT VICE PRESIDENT,SCATTERING,0,ASHLAND,T,PEEKSVILLE
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,427,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,97,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,1,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,2,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,1,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,SANBORN 
TOWN OF SANBORN W 1-2,NA_PRESIDENT VICE PRESIDENT,SCATTERING,0,ASHLAND,T,SANBORN 
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,23,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,57,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,1,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,1,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,SHANAGOLDEN
TOWN OF SHANAGOLDEN,NA_PRESIDENT VICE PRESIDENT,SCATTERING,0,ASHLAND,T,SHANAGOLDEN
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,147,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,439,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,1,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,1,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,4,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,KENNEDY JR. SHANAHAN,0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,SONSKI/ONAK (REG WRITE IN),0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,FOX (REG WRITE IN),0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,KIENITZ (REG WRITE IN),0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,JENKINS/LALONDE (REG WRITE IN),0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,POTUS/KENNEDY (REG WRITE IN),0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,"MCNEIL, SR. (REG WRITE IN)",0,ASHLAND,T,WHITE RIVER 
TOWN OF WHITE RIVER W 1-2,NA_PRESIDENT VICE PRESIDENT,SCATTERING,2,ASHLAND,T,WHITE RIVER 
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,HARRIS WALZ,76,ASHLAND,V,BUTTERNUT
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,TRUMP VANCE,108,ASHLAND,V,BUTTERNUT
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,TERRY BRODEN,0,ASHLAND,V,BUTTERNUT
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,OLIVER MAAT,2,ASHLAND,V,BUTTERNUT
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,STEIN WARE,0,ASHLAND,V,BUTTERNUT
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,DE LA CRUZ GARCIA,0,ASHLAND,V,BUTTERNUT
VILLAGE OF BUTTERNUT,NA_PRESIDENT VICE PRESIDENT,WEST ABDULLAH,0,ASHLAND,V,BUTTERNUT
