reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF BARRE,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,BARRE
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,BURNS
TOWN OF BURNS,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,BURNS
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,CAMPBELL
TOWN OF CAMPBELL,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,CAMPBELL
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,FARMINGTON
TOWN OF FARMINGTON,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,FARMINGTON
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,GREENFIELD
TOWN OF GREENFIELD,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,GREENFIELD
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,HAMILTON
TOWN OF HAMILTON,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,HAMILTON
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,HOLLAND
TOWN OF HOLLAND,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,HOLLAND
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARD 1,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,MEDARY
TOWN OF MEDARY WARDS 2-3,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,MEDARY
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 1-4,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,ONALASKA
TOWN OF ONALASKA WARDS 5-8,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,ONALASKA
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,SHELBY
TOWN OF SHELBY,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,SHELBY
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,T,WASHINGTON
TOWN OF WASHINGTON,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,T,WASHINGTON
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,V,BANGOR
VILLAGE OF BANGOR,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,V,BANGOR
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 1-,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,V,HOLMEN
VILLAGE OF HOLMEN WARDS 6-11,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,V,HOLMEN
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,V,ROCKLAND
VILLAGE OF ROCKLAND,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,V,ROCKLAND
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,V,WEST SALEM
VILLAGE OF WEST SALEM,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,LA CROSSE,V,WEST SALEM
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,WG JILL STEIN / RUDOLPH WARE,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,LA CROSSE,C,LA CROSSE
CITY OF LA CROSSE WARD 1,PRESIDENT / VICE PRESIDENT,IND ROBERT F. KENNEDY JR. / NICOLE SHANAHAN,0,LA CROSSE,C,LA CROSSE
