reporting_unit,contest,candidate,votes,county,ctv,municipality
"VILLAGE OF GRAFTON, WARD 3, 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 5, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 5, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 5, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 5, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 9, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 9, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 9, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 9, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 11, 12","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 11, 12","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 11, 12","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 11, 12","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 13, 14","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 13, 14","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 13, 14","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 13, 14","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 15","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 15","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 15","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 15","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,V,GRAFTON
"CITY OF CEDARBURG, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 7","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 7","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 7","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 7","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,CEDARBURG
"CITY OF MEQUON, WARD 1, 2, 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 1, 2, 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 1, 2, 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 1, 2, 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,MEQUON
"TOWN OF CEDARBURG, WARD 1, 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 1, 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 3, 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 3, 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 5, 6, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 5, 6, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 7 - 9","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,CEDARBURG
"TOWN OF CEDARBURG, WARD 7 - 9","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,CEDARBURG
"TOWN OF GRAFTON, WARD 1, 2, 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,GRAFTON
"TOWN OF GRAFTON, WARD 1, 2, 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,GRAFTON
"TOWN OF GRAFTON, WARD 3, 4, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,GRAFTON
"TOWN OF GRAFTON, WARD 3, 4, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,GRAFTON
"TOWN OF PORT WASHINGTON, WARD 1, 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,T,PORT WASHINGTON
"TOWN OF PORT WASHINGTON, WARD 1, 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,T,PORT WASHINGTON
"VILLAGE OF GRAFTON, WARD 1, 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 1, 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 3, 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 3, 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 5, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 5, 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 9, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 9, 10","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 11, 12","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 11, 12","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 13, 14","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 13, 14","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 15","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,V,GRAFTON
"VILLAGE OF GRAFTON, WARD 15","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,V,GRAFTON
"CITY OF CEDARBURG, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 5","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 6","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 7","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,CEDARBURG
"CITY OF CEDARBURG, WARD 7","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,CEDARBURG
"CITY OF MEQUON, WARD 1, 2, 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 1, 2, 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",WRITE-IN,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 4","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TOTAL VOTES,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 6, 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 6, 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 6, 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 6, 7, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 10, 11","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 10, 11","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 10, 11","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,MEQUON
"CITY OF MEQUON, WARD 10, 11","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,MEQUON
"CITY OF PORT WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 1","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 2","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",REGISTERED VOTERS,0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",DANA GLASSTEIN (DEM),0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 3","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",PAUL MELOTIK (REP),0,OZAUKEE,C,PORT WASHINGTON
"CITY OF PORT WASHINGTON, WARD 4, 8","ASSEMBLY, DISTRICT 22 (VOTE FOR 1)",TIMES CAST,0,OZAUKEE,C,PORT WASHINGTON
