reporting_unit,contest,candidate,votes,county,ctv,municipality
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",2,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,BLOOMFIELD
T BLOOMFIELD,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,BLOOMFIELD
T COLOMA,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,157,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,302,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,1,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,1,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",1,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,COLOMA
T COLOMA,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,COLOMA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,201,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,426,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,1,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",1,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,DAKOTA
T DAKOTA,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,DAKOTA
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,189,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,312,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,2,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,1,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",3,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,DEERFIELD
T DEERFIELD,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,DEERFIELD
T HANCOCK,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,106,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,252,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,2,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,HANCOCK
T HANCOCK,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,HANCOCK
T LEON,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,299,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,697,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,2,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,2,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,4,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",3,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,LEON
T LEON,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,LEON
T MARION,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,447,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,920,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,4,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,2,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",9,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,MARION
T MARION,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,MARION
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,271,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,566,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,2,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,2,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,3,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,MOUNT MORRIS
T MT MORRIS,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,MOUNT MORRIS
T OASIS,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,66,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,197,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,1,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",1,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,OASIS
T OASIS,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,OASIS
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,68,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,222,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,1,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,1,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",2,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,PLAINFIELD
T PLAINFIELD,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,PLAINFIELD
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,126,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,442,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,4,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,1,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",3,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN PETER SONSKI / LAUREN ONAK INDEPENDENT,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN CHERUNDA LYNN FOX,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN BRIAN KIENITZ INDEPENDENT,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN DOUG JENKINS / KIMBERLY LALONDE INDEPENDENT,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,REGISTERED WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY INDEPENDENT,0,WAUSHARA,T,POY SIPPI
T POY SIPPI,PRESIDENT/ VICE PRESIDENT,"REGISTERED WRITE-IN ANDRE RAMONE MCNEIL, SR.",0,WAUSHARA,T,POY SIPPI
T RICHFORD,PRESIDENT/ VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ DEMOCRATIC,68,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE REPUBLICAN,201,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,RANDALL TERRY / STEPHEN BRODEN CONSTITUTION,1,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,CHASE RUSSELL OLIVER /,4,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,JILL STEIN / RUDOLPH WARE WISCONSIN GREEN,0,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,CLAUDIA DE LA CRUZ /,0,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH JUSTICE FOR ALL,0,WAUSHARA,T,RICHFORD
T RICHFORD,PRESIDENT/ VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN WE THE PEOPLE",3,WAUSHARA,T,RICHFORD
