contest,candidate,votes,reporting_unit,county,ctv,municipality
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
UNITED STATES SENATOR,REP ERIC HOVDE,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
UNITED STATES SENATOR,IND PHIL ANDERSON,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
UNITED STATES SENATOR,IND THOMAS LEAGER,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
STATE SENATOR DISTRICT 12,DEM ANDI RICH,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 35,DEM ELIZABETH MCCRANK,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 35,REP CALVIN CALLAHAN,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 35,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
DISTRICT ATTORNEY,REP KYLE R. MAYO,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
DISTRICT ATTORNEY,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
COUNTY CLERK,REP KIM TRUEBLOOD,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
COUNTY CLERK,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
COUNTY TREASURER,REP CONNIE BEYERSDORFF,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
COUNTY TREASURER,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REGISTER OF DEEDS,REP JENNIFER LEMMER,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
REGISTER OF DEEDS,WRITE-IN TOTALS,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
QUESTION 1: ELIGIBILITY TO VOTE,YES,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
QUESTION 1: ELIGIBILITY TO VOTE,NO,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
MARATHON CITY SCHOOL DISTRICT REFERENDUM,YES,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
MARATHON CITY SCHOOL DISTRICT REFERENDUM,NO,0,BERLIN T WDS 1 & 2,MARATHON,T,BERLIN
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,BERN T WD 1,MARATHON,T,BERN
UNITED STATES SENATOR,REP ERIC HOVDE,0,BERN T WD 1,MARATHON,T,BERN
UNITED STATES SENATOR,IND PHIL ANDERSON,0,BERN T WD 1,MARATHON,T,BERN
UNITED STATES SENATOR,IND THOMAS LEAGER,0,BERN T WD 1,MARATHON,T,BERN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,DEM ROGER HALLS,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,REP KAREN HURD,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,IND JOSHUA STEVEN KELLEY,0,BERN T WD 1,MARATHON,T,BERN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
DISTRICT ATTORNEY,REP KYLE R. MAYO,0,BERN T WD 1,MARATHON,T,BERN
DISTRICT ATTORNEY,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
COUNTY CLERK,REP KIM TRUEBLOOD,0,BERN T WD 1,MARATHON,T,BERN
COUNTY CLERK,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
COUNTY TREASURER,REP CONNIE BEYERSDORFF,0,BERN T WD 1,MARATHON,T,BERN
COUNTY TREASURER,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
REGISTER OF DEEDS,REP JENNIFER LEMMER,0,BERN T WD 1,MARATHON,T,BERN
REGISTER OF DEEDS,WRITE-IN TOTALS,0,BERN T WD 1,MARATHON,T,BERN
QUESTION 1: ELIGIBILITY TO VOTE,YES,0,BERN T WD 1,MARATHON,T,BERN
QUESTION 1: ELIGIBILITY TO VOTE,NO,0,BERN T WD 1,MARATHON,T,BERN
MEDFORD SCHOOL DISTRICT REFERENDUM,YES,0,BERN T WD 1,MARATHON,T,BERN
MEDFORD SCHOOL DISTRICT REFERENDUM,NO,0,BERN T WD 1,MARATHON,T,BERN
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
UNITED STATES SENATOR,REP ERIC HOVDE,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
UNITED STATES SENATOR,IND PHIL ANDERSON,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
UNITED STATES SENATOR,IND THOMAS LEAGER,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
UNITED STATES SENATOR,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,DEM WILLIAM SWITALLA,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,REP BRENT JACOBSON,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
DISTRICT ATTORNEY,REP KYLE R. MAYO,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
DISTRICT ATTORNEY,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
COUNTY CLERK,REP KIM TRUEBLOOD,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
COUNTY CLERK,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
COUNTY TREASURER,REP CONNIE BEYERSDORFF,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
COUNTY TREASURER,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REGISTER OF DEEDS,REP JENNIFER LEMMER,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
REGISTER OF DEEDS,WRITE-IN TOTALS,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
QUESTION 1: ELIGIBILITY TO VOTE,YES,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
QUESTION 1: ELIGIBILITY TO VOTE,NO,0,BEVENT T WDS 1 & 2,MARATHON,T,BEVENT
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
UNITED STATES SENATOR,REP ERIC HOVDE,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
UNITED STATES SENATOR,IND PHIL ANDERSON,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
UNITED STATES SENATOR,IND THOMAS LEAGER,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,DEM ROGER HALLS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,REP KAREN HURD,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,IND JOSHUA STEVEN KELLEY,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
DISTRICT ATTORNEY,REP KYLE R. MAYO,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
DISTRICT ATTORNEY,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COUNTY CLERK,REP KIM TRUEBLOOD,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COUNTY CLERK,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COUNTY TREASURER,REP CONNIE BEYERSDORFF,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COUNTY TREASURER,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REGISTER OF DEEDS,REP JENNIFER LEMMER,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
REGISTER OF DEEDS,WRITE-IN TOTALS,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
QUESTION 1: ELIGIBILITY TO VOTE,YES,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
QUESTION 1: ELIGIBILITY TO VOTE,NO,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COLBY SCHOOL DISTRICT REFERENDUM I,YES,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COLBY SCHOOL DISTRICT REFERENDUM I,NO,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COLBY SCHOOL DISTRICT REFERENDUM II,YES,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
COLBY SCHOOL DISTRICT REFERENDUM II,NO,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
TOWN OF BRIGHTON REFERENDUM,YES,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
TOWN OF BRIGHTON REFERENDUM,NO,0,BRIGHTON T WDS 1 & 2,MARATHON,T,BRIGHTON
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,CASSEL T WD 1,MARATHON,T,CASSEL
UNITED STATES SENATOR,REP ERIC HOVDE,0,CASSEL T WD 1,MARATHON,T,CASSEL
UNITED STATES SENATOR,IND PHIL ANDERSON,0,CASSEL T WD 1,MARATHON,T,CASSEL
UNITED STATES SENATOR,IND THOMAS LEAGER,0,CASSEL T WD 1,MARATHON,T,CASSEL
UNITED STATES SENATOR,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,0,CASSEL T WD 1,MARATHON,T,CASSEL
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,0,CASSEL T WD 1,MARATHON,T,CASSEL
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,DEM JOHN H. SMALL,0,CASSEL T WD 1,MARATHON,T,CASSEL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,REP JOHN SPIROS,0,CASSEL T WD 1,MARATHON,T,CASSEL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
DISTRICT ATTORNEY,REP KYLE R. MAYO,0,CASSEL T WD 1,MARATHON,T,CASSEL
DISTRICT ATTORNEY,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
COUNTY CLERK,REP KIM TRUEBLOOD,0,CASSEL T WD 1,MARATHON,T,CASSEL
COUNTY CLERK,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
COUNTY TREASURER,REP CONNIE BEYERSDORFF,0,CASSEL T WD 1,MARATHON,T,CASSEL
COUNTY TREASURER,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
REGISTER OF DEEDS,REP JENNIFER LEMMER,0,CASSEL T WD 1,MARATHON,T,CASSEL
REGISTER OF DEEDS,WRITE-IN TOTALS,0,CASSEL T WD 1,MARATHON,T,CASSEL
QUESTION 1: ELIGIBILITY TO VOTE,YES,0,CASSEL T WD 1,MARATHON,T,CASSEL
QUESTION 1: ELIGIBILITY TO VOTE,NO,0,CASSEL T WD 1,MARATHON,T,CASSEL
MARATHON CITY SCHOOL DISTRICT REFERENDUM,YES,0,CASSEL T WD 1,MARATHON,T,CASSEL
MARATHON CITY SCHOOL DISTRICT REFERENDUM,NO,0,CASSEL T WD 1,MARATHON,T,CASSEL
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
UNITED STATES SENATOR,REP ERIC HOVDE,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
UNITED STATES SENATOR,IND PHIL ANDERSON,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
UNITED STATES SENATOR,IND THOMAS LEAGER,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
UNITED STATES SENATOR,WRITE-IN TOTALS,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,DEM JOHN H. SMALL,0,CLEVELAND T WDS 1 & 2,MARATHON,T,CLEVELAND
