contest,candidate,votes,reporting_unit,county,ctv,municipality
REPRESENTATIVE IN CONGRESS DIST 6,WRITE-IN TOTALS,0,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,DEM JASON SCHMITZ,193,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,REP RON TUSLER,656,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,WRITE-IN TOTALS,0,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET DISTRICT ATTORNEY,REP NATHAN F. HABERMAN,728,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET DISTRICT ATTORNEY,WRITE-IN TOTALS,3,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET COUNTY CLERK,REP BETH A. HAUSER,787,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET COUNTY CLERK,WRITE-IN TOTALS,3,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET TREASURER,REP MICHAEL V. SCHLAAK,765,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET TREASURER,WRITE-IN TOTALS,1,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET REGISTER OF DEEDS,REP TAMI J. ALTEN,768,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
CALUMET REGISTER OF DEEDS,WRITE-IN TOTALS,2,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
ELIGIBILITY TO VOTE,YES,711,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
ELIGIBILITY TO VOTE,NO,109,T BROTHERTOWN WDS 1-2,CALUMET,T,BROTHERTOWN
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,130,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,381,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,2,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REP. IN CONGRESS DIST 8 EXPIRING,DEM KRISTIN LYERLY,141,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REP. IN CONGRESS DIST 8 EXPIRING,REP TONY WIED,367,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REP. IN CONGRESS DIST 8 EXPIRING,WRITE-IN TOTALS,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,134,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
UNITED STATES SENATOR,REP ERIC HOVDE,366,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
UNITED STATES SENATOR,IND PHIL ANDERSON,6,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
UNITED STATES SENATOR,IND THOMAS LEAGER,7,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REP. IN CONGRESS DIST 8 FULL TERM,DEM KRISTIN LYERLY,136,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REP. IN CONGRESS DIST 8 FULL TERM,REP TONY WIED,369,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REP. IN CONGRESS DIST 8 FULL TERM,WRITE-IN TOTALS,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,DEM JASON SCHMITZ,117,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,REP RON TUSLER,379,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,WRITE-IN TOTALS,0,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET DISTRICT ATTORNEY,REP NATHAN F. HABERMAN,422,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET DISTRICT ATTORNEY,WRITE-IN TOTALS,3,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET COUNTY CLERK,REP BETH A. HAUSER,457,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET COUNTY CLERK,WRITE-IN TOTALS,3,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET TREASURER,REP MICHAEL V. SCHLAAK,449,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET TREASURER,WRITE-IN TOTALS,3,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET REGISTER OF DEEDS,REP TAMI J. ALTEN,456,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
CALUMET REGISTER OF DEEDS,WRITE-IN TOTALS,2,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
ELIGIBILITY TO VOTE,YES,414,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
ELIGIBILITY TO VOTE,NO,58,T CHARLESTOWN,CALUMET,T,CHARLESTOWN
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,159,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,550,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REP. IN CONGRESS DIST 8 EXPIRING,DEM KRISTIN LYERLY,172,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REP. IN CONGRESS DIST 8 EXPIRING,REP TONY WIED,531,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REP. IN CONGRESS DIST 8 EXPIRING,WRITE-IN TOTALS,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,161,T CHILTON WDS 1-3,CALUMET,T,CHILTON
UNITED STATES SENATOR,REP ERIC HOVDE,533,T CHILTON WDS 1-3,CALUMET,T,CHILTON
UNITED STATES SENATOR,IND PHIL ANDERSON,10,T CHILTON WDS 1-3,CALUMET,T,CHILTON
UNITED STATES SENATOR,IND THOMAS LEAGER,5,T CHILTON WDS 1-3,CALUMET,T,CHILTON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REP. IN CONGRESS DIST 8 FULL TERM,DEM KRISTIN LYERLY,167,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REP. IN CONGRESS DIST 8 FULL TERM,REP TONY WIED,531,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REP. IN CONGRESS DIST 8 FULL TERM,WRITE-IN TOTALS,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REPRESENTATIVE TO THE ASSEMBLY DIST 3,DEM JASON SCHMITZ,153,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REPRESENTATIVE TO THE ASSEMBLY DIST 3,REP RON TUSLER,547,T CHILTON WDS 1-3,CALUMET,T,CHILTON
REPRESENTATIVE TO THE ASSEMBLY DIST 3,WRITE-IN TOTALS,0,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET DISTRICT ATTORNEY,REP NATHAN F. HABERMAN,599,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET DISTRICT ATTORNEY,WRITE-IN TOTALS,1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET COUNTY CLERK,REP BETH A. HAUSER,651,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET COUNTY CLERK,WRITE-IN TOTALS,1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET TREASURER,REP MICHAEL V. SCHLAAK,636,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET TREASURER,WRITE-IN TOTALS,1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET REGISTER OF DEEDS,REP TAMI J. ALTEN,641,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CALUMET REGISTER OF DEEDS,WRITE-IN TOTALS,1,T CHILTON WDS 1-3,CALUMET,T,CHILTON
ELIGIBILITY TO VOTE,YES,626,T CHILTON WDS 1-3,CALUMET,T,CHILTON
ELIGIBILITY TO VOTE,NO,68,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CHILTON TOWN TREAS APPT,YES,407,T CHILTON WDS 1-3,CALUMET,T,CHILTON
CHILTON TOWN TREAS APPT,NO,209,T CHILTON WDS 1-3,CALUMET,T,CHILTON
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,236,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,690,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,1,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",5,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,249,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
UNITED STATES SENATOR,REP ERIC HOVDE,664,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
UNITED STATES SENATOR,IND PHIL ANDERSON,10,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
UNITED STATES SENATOR,IND THOMAS LEAGER,5,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
REPRESENTATIVE IN CONGRESS DIST 6,DEM JOHN ZARBANO,209,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
REPRESENTATIVE IN CONGRESS DIST 6,REP GLENN GROTHMAN,691,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
REPRESENTATIVE IN CONGRESS DIST 6,WRITE-IN TOTALS,1,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,DEM JASON SCHMITZ,227,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,REP RON TUSLER,675,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
REPRESENTATIVE TO THE ASSEMBLY DIST 3,WRITE-IN TOTALS,0,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET DISTRICT ATTORNEY,REP NATHAN F. HABERMAN,756,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET DISTRICT ATTORNEY,WRITE-IN TOTALS,11,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET COUNTY CLERK,REP BETH A. HAUSER,810,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET COUNTY CLERK,WRITE-IN TOTALS,9,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET TREASURER,REP MICHAEL V. SCHLAAK,793,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET TREASURER,WRITE-IN TOTALS,8,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET REGISTER OF DEEDS,REP TAMI J. ALTEN,794,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
CALUMET REGISTER OF DEEDS,WRITE-IN TOTALS,11,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
ELIGIBILITY TO VOTE,YES,777,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
ELIGIBILITY TO VOTE,NO,117,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
TOWN NH APPT. CLERK,YES,470,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
TOWN NH APPT. CLERK,NO,425,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
TOWN NH APPT. TREASURER,YES,457,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
TOWN NH APPT. TREASURER,NO,435,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
KIEL SCHOOL REFERENDUM,YES,79,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
KIEL SCHOOL REFERENDUM,NO,176,T NEW HOLSTEIN WDS 1-2,CALUMET,T,NEW HOLSTEIN
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,99,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,385,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,0,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,T RANTOUL,CALUMET,T,RANTOUL
REP. IN CONGRESS DIST 8 EXPIRING,DEM KRISTIN LYERLY,107,T RANTOUL,CALUMET,T,RANTOUL
REP. IN CONGRESS DIST 8 EXPIRING,REP TONY WIED,375,T RANTOUL,CALUMET,T,RANTOUL
REP. IN CONGRESS DIST 8 EXPIRING,WRITE-IN TOTALS,0,T RANTOUL,CALUMET,T,RANTOUL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,95,T RANTOUL,CALUMET,T,RANTOUL
UNITED STATES SENATOR,REP ERIC HOVDE,373,T RANTOUL,CALUMET,T,RANTOUL
UNITED STATES SENATOR,IND PHIL ANDERSON,8,T RANTOUL,CALUMET,T,RANTOUL
UNITED STATES SENATOR,IND THOMAS LEAGER,5,T RANTOUL,CALUMET,T,RANTOUL
UNITED STATES SENATOR,WRITE-IN TOTALS,1,T RANTOUL,CALUMET,T,RANTOUL
REP. IN CONGRESS DIST 8 FULL TERM,DEM KRISTIN LYERLY,107,T RANTOUL,CALUMET,T,RANTOUL
REP. IN CONGRESS DIST 8 FULL TERM,REP TONY WIED,371,T RANTOUL,CALUMET,T,RANTOUL
REP. IN CONGRESS DIST 8 FULL TERM,WRITE-IN TOTALS,0,T RANTOUL,CALUMET,T,RANTOUL
REPRESENTATIVE TO THE ASSEMBLY DIST 3,DEM JASON SCHMITZ,85,T RANTOUL,CALUMET,T,RANTOUL
REPRESENTATIVE TO THE ASSEMBLY DIST 3,REP RON TUSLER,389,T RANTOUL,CALUMET,T,RANTOUL
REPRESENTATIVE TO THE ASSEMBLY DIST 3,WRITE-IN TOTALS,0,T RANTOUL,CALUMET,T,RANTOUL
CALUMET DISTRICT ATTORNEY,REP NATHAN F. HABERMAN,398,T RANTOUL,CALUMET,T,RANTOUL
CALUMET DISTRICT ATTORNEY,WRITE-IN TOTALS,2,T RANTOUL,CALUMET,T,RANTOUL
CALUMET COUNTY CLERK,REP BETH A. HAUSER,428,T RANTOUL,CALUMET,T,RANTOUL
CALUMET COUNTY CLERK,WRITE-IN TOTALS,4,T RANTOUL,CALUMET,T,RANTOUL
CALUMET TREASURER,REP MICHAEL V. SCHLAAK,425,T RANTOUL,CALUMET,T,RANTOUL
CALUMET TREASURER,WRITE-IN TOTALS,2,T RANTOUL,CALUMET,T,RANTOUL
CALUMET REGISTER OF DEEDS,REP TAMI J. ALTEN,418,T RANTOUL,CALUMET,T,RANTOUL
CALUMET REGISTER OF DEEDS,WRITE-IN TOTALS,2,T RANTOUL,CALUMET,T,RANTOUL
ELIGIBILITY TO VOTE,YES,399,T RANTOUL,CALUMET,T,RANTOUL
ELIGIBILITY TO VOTE,NO,51,T RANTOUL,CALUMET,T,RANTOUL
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,310,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,727,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,5,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,0,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",6,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
REP. IN CONGRESS DIST 8 EXPIRING,DEM KRISTIN LYERLY,320,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
REP. IN CONGRESS DIST 8 EXPIRING,REP TONY WIED,714,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
REP. IN CONGRESS DIST 8 EXPIRING,WRITE-IN TOTALS,0,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,313,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
UNITED STATES SENATOR,REP ERIC HOVDE,715,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
UNITED STATES SENATOR,IND PHIL ANDERSON,8,T STOCKBRIDGE WDS 1-2,CALUMET,T,STOCKBRIDGE
