reporting_unit,contest,candidate,votes,county,ctv,municipality
"CITY OF NEENAH, DISTRICT 3, WARDS 23 & 25","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),47,WINNEBAGO,C,NEENAH
"CITY OF OSHKOSH, DISTRICT 1, WARD 1","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1170,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 1, WARD 1","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),1097,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 2","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),91,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 2","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),133,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 3, WARD 3","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),866,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 3, WARD 3","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),905,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 3, WARD 4","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 3, WARD 4","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 4, WARD 5","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1307,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 4, WARD 5","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),1094,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 4, WARD 6","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 4, WARD 6","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 5, WARD 7","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1021,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 5, WARD 7","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),717,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 6, WARD 8","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1328,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 6, WARD 8","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),877,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 7, WARD 9","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),748,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 7, WARD 9","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),741,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 8, WARD 10","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1214,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 8, WARD 10","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),856,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 9, WARD 11","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1346,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 9, WARD 11","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),1044,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 10, WARD 12","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1358,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 10, WARD 12","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),1140,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 11, WARD 14","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),147,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 11, WARD 14","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),113,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 16","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),883,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 16","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),885,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 13, WARD 19","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),622,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 13, WARD 19","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),540,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 14, WARD 20","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),1016,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 14, WARD 20","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),908,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 13, WARD 23","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 13, WARD 23","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 25","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 25","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 26","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 26","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 27","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",LORI PALMERI (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 2, WARD 27","ASSEMBLY, DISTRICT 54 (VOTE FOR 1)",TIM PATERSON (REP),0,WINNEBAGO,C,OSHKOSH
"TOWN OF ALGOMA, WARDS 1 - 8","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),1932,WINNEBAGO,T,ALGOMA
"TOWN OF ALGOMA, WARDS 1 - 8","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),2547,WINNEBAGO,T,ALGOMA
"TOWN OF BLACK WOLF, WARDS 1- 3","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),604,WINNEBAGO,T,BLACK WOLF
"TOWN OF BLACK WOLF, WARDS 1- 3","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1098,WINNEBAGO,T,BLACK WOLF
"TOWN OF CLAYTON, WARDS 1 - 3 & 7 - 9","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),713,WINNEBAGO,T,CLAYTON
"TOWN OF CLAYTON, WARDS 1 - 3 & 7 - 9","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1527,WINNEBAGO,T,CLAYTON
"TOWN OF CLAYTON, WARDS 4 - 6","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),225,WINNEBAGO,T,CLAYTON
"TOWN OF CLAYTON, WARDS 4 - 6","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),510,WINNEBAGO,T,CLAYTON
"TOWN OF NEKIMI, WARDS 1 - 2","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),250,WINNEBAGO,T,NEKIMI
"TOWN OF NEKIMI, WARDS 1 - 2","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),657,WINNEBAGO,T,NEKIMI
"TOWN OF OMRO, WARDS 1 - 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),571,WINNEBAGO,T,OMRO
"TOWN OF OMRO, WARDS 1 - 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1143,WINNEBAGO,T,OMRO
"TOWN OF UTICA, WARDS 1 - 3","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),263,WINNEBAGO,T,UTICA
"TOWN OF UTICA, WARDS 1 - 3","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),636,WINNEBAGO,T,UTICA
"TOWN OF VINLAND, WARD 1","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),200,WINNEBAGO,T,VINLAND
"TOWN OF VINLAND, WARD 1","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),401,WINNEBAGO,T,VINLAND
"TOWN OF WINCHESTER, WARDS 1- 2","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),340,WINNEBAGO,T,WINCHESTER
"TOWN OF WINCHESTER, WARDS 1- 2","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),827,WINNEBAGO,T,WINCHESTER
"TOWN OF WINCHESTER, WARDS 3- 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),34,WINNEBAGO,T,WINCHESTER
"TOWN OF WINCHESTER, WARDS 3- 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),60,WINNEBAGO,T,WINCHESTER
"TOWN OF WINNECONNE, WARDS 1 - 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),569,WINNEBAGO,T,WINNECONNE
"TOWN OF WINNECONNE, WARDS 1 - 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1303,WINNEBAGO,T,WINNECONNE
"TOWN OF WOLF RIVER, WARDS 1 & 2A","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),227,WINNEBAGO,T,WOLF RIVER
"TOWN OF WOLF RIVER, WARDS 1 & 2A","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),678,WINNEBAGO,T,WOLF RIVER
"TOWN OF WOLF RIVER, WARD 2B","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),0,WINNEBAGO,T,WOLF RIVER
"TOWN OF WOLF RIVER, WARD 2B","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1,WINNEBAGO,T,WOLF RIVER
"VILLAGE OF FOX CROSSING, WARDS 1, 2, 4, 7 & 9","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),1569,WINNEBAGO,V,FOX CROSSING
"VILLAGE OF FOX CROSSING, WARDS 1, 2, 4, 7 & 9","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),2118,WINNEBAGO,V,FOX CROSSING
"VILLAGE OF FOX CROSSING, WARDS 3, 5, 6 & 8","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),1299,WINNEBAGO,V,FOX CROSSING
"VILLAGE OF FOX CROSSING, WARDS 3, 5, 6 & 8","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1837,WINNEBAGO,V,FOX CROSSING
"VILLAGE OF WINNECONNE, WARDS 1 - 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),545,WINNEBAGO,V,WINNECONNE
"VILLAGE OF WINNECONNE, WARDS 1 - 4","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1043,WINNEBAGO,V,WINNECONNE
"CITY OF OMRO, WARDS 1 - 5 (OSD)","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),764,WINNEBAGO,C,OMRO
"CITY OF OMRO, WARDS 1 - 5 (OSD)","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1216,WINNEBAGO,C,OMRO
"CITY OF OSHKOSH, DISTRICT 11, WARD 13","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),593,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 11, WARD 13","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),585,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 15","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),585,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 15","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),644,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 17","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),11,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 17","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),7,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 13, WARD 18","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),716,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 13, WARD 18","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),669,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 14, WARD 21","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),65,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 14, WARD 21","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),53,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 15, WARD 22","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),1209,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 15, WARD 22","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),1360,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 24","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 12, WARD 24","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),0,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 15, WARD 28","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",KYLE KEHOE (DEM),2,WINNEBAGO,C,OSHKOSH
"CITY OF OSHKOSH, DISTRICT 15, WARD 28","ASSEMBLY, DISTRICT 55 (VOTE FOR 1)",NATE GUSTAFSON (REP),2,WINNEBAGO,C,OSHKOSH
"TOWN OF POYGAN, WARDS 1 - 2","ASSEMBLY, DISTRICT 57 (VOTE FOR 1)",RUTH CAVES (DEM),211,WINNEBAGO,T,POYGAN
"TOWN OF POYGAN, WARDS 1 - 2","ASSEMBLY, DISTRICT 57 (VOTE FOR 1)",KEVIN PETERSEN (REP),630,WINNEBAGO,T,POYGAN
"TOWN OF RUSHFORD, WARDS 1 - 2","ASSEMBLY, DISTRICT 57 (VOTE FOR 1)",RUTH CAVES (DEM),230,WINNEBAGO,T,RUSHFORD
"TOWN OF RUSHFORD, WARDS 1 - 2","ASSEMBLY, DISTRICT 57 (VOTE FOR 1)",KEVIN PETERSEN (REP),790,WINNEBAGO,T,RUSHFORD
"TOWN OF POYGAN, WARDS 1 - 2","ASSEMBLY, DISTRICT 57 (VOTE FOR 1)",DYLAN TESTIN (IND),30,WINNEBAGO,T,POYGAN
"TOWN OF RUSHFORD, WARDS 1 - 2","ASSEMBLY, DISTRICT 57 (VOTE FOR 1)",DYLAN TESTIN (IND),33,WINNEBAGO,T,RUSHFORD
"TOWN OF NEPEUSKUN, WARD 1",BERLIN AREA SCHOOL REFERENDUM (VOTE FOR 1),YES,116,WINNEBAGO,T,NEPEUSKUN
"TOWN OF NEPEUSKUN, WARD 1",BERLIN AREA SCHOOL REFERENDUM (VOTE FOR 1),NO,139,WINNEBAGO,T,NEPEUSKUN
"TOWN OF RUSHFORD, WARDS 1 - 2",BERLIN AREA SCHOOL REFERENDUM (VOTE FOR 1),YES,72,WINNEBAGO,T,RUSHFORD
"TOWN OF RUSHFORD, WARDS 1 - 2",BERLIN AREA SCHOOL REFERENDUM (VOTE FOR 1),NO,85,WINNEBAGO,T,RUSHFORD
"TOWN OF ALGOMA, WARDS 1 - 8",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),3606,WINNEBAGO,T,ALGOMA
"TOWN OF BLACK WOLF, WARDS 1- 3",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),1464,WINNEBAGO,T,BLACK WOLF
"TOWN OF CLAYTON, WARDS 1 - 3 & 7 - 9",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),1836,WINNEBAGO,T,CLAYTON
"TOWN OF CLAYTON, WARDS 4 - 6",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),624,WINNEBAGO,T,CLAYTON
"TOWN OF NEENAH, WARDS 1 - 5",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),1868,WINNEBAGO,T,NEENAH
"TOWN OF NEKIMI, WARDS 1 - 2",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),827,WINNEBAGO,T,NEKIMI
"TOWN OF NEPEUSKUN, WARD 1",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),406,WINNEBAGO,T,NEPEUSKUN
"TOWN OF OMRO, WARDS 1 - 4",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),1436,WINNEBAGO,T,OMRO
"TOWN OF OSHKOSH, WARDS 1 - 4",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),1347,WINNEBAGO,T,OSHKOSH
"TOWN OF POYGAN, WARDS 1 - 2",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),751,WINNEBAGO,T,POYGAN
"TOWN OF RUSHFORD, WARDS 1 - 2",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),949,WINNEBAGO,T,RUSHFORD
"TOWN OF UTICA, WARDS 1 - 3",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),781,WINNEBAGO,T,UTICA
"TOWN OF VINLAND, WARD 1",COUNTY CLERK (VOTE FOR 1),JULIE A BARTHELS (REP),510,WINNEBAGO,T,VINLAND
