reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,KAMALA D. HARRIS TIM WALZ,215,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,DONALD J. TRUMP JD VANCE,414,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,RANDALL TERRY STEPHEN BRODEN,2,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,CHASE RUSSELL OLIVER MIKE TER MAAT,1,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,JILL STEIN RUDOLPH WARE,2,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,CLAUDIA DE LA CRUZ KARINA GARCIA,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,CORNEL WEST MELINA ABDULLAH,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,ROBERT F KENNEDY JR NICOLE SHANAHAN,3,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,PETER SONSKI LAUREN ONAK (WRITE-IN),0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (WRITE-IN),0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (WRITE-IN),0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,PRESIDENT OF THE UNITED STATES,SCATTERING,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,UNITED STATES SENATOR,TAMMY BALDWIN,228,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,UNITED STATES SENATOR,ERIC HOVDE,387,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,UNITED STATES SENATOR,PHIL ANDERSON,10,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,UNITED STATES SENATOR,THOMAS LEAGER,5,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,UNITED STATES SENATOR,JOHN SCHIESS (WRITE-IN),0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,UNITED STATES SENATOR,SCATTERING,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,REPRESENTATIVE IN CONGRESS DISTRICT 3,REBECCA COOKE,243,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,REPRESENTATIVE IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN,380,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,REPRESENTATIVE IN CONGRESS DISTRICT 3,SCATTERING,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,STATE SENATOR DISTRICT 32,BRAD PFAFF,244,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,STATE SENATOR DISTRICT 32,STACEY KLEIN,379,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,STATE SENATOR DISTRICT 32,SCATTERING,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,TARA JOHNSON,192,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,LOREN OLDENBURG,436,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,SCATTERING,0,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY DISTRICT ATTORNEY,ANGELA PALMER-FISHER,442,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY DISTRICT ATTORNEY,SCATTERING,20,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY CLERK,JERRY PEDRETTI,549,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY CLERK,SCATTERING,2,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY TREASURER,KAREN DELAP,543,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY TREASURER,SCATTERING,2,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY REGISTER OF DEEDS,LINDSEY FORMANEK,540,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,VERNON COUNTY REGISTER OF DEEDS,SCATTERING,2,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,STATE OF WISCONSIN ELIGIBILITY TO VOTE REFERENDUM,YES,471,VERNON,T,CHRISTIANA
TOWN OF CHRISTIANA WARDS 1-3,STATE OF WISCONSIN ELIGIBILITY TO VOTE REFERENDUM,NO,152,VERNON,T,CHRISTIANA
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,KAMALA D. HARRIS TIM WALZ,112,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,DONALD J. TRUMP JD VANCE,155,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,RANDALL TERRY STEPHEN BRODEN,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CHASE RUSSELL OLIVER MIKE TER MAAT,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,JILL STEIN RUDOLPH WARE,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CLAUDIA DE LA CRUZ KARINA GARCIA,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CORNEL WEST MELINA ABDULLAH,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,ROBERT F KENNEDY JR NICOLE SHANAHAN,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,PETER SONSKI LAUREN ONAK (WRITE-IN),0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (WRITE-IN),0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (WRITE-IN),0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,PRESIDENT OF THE UNITED STATES,SCATTERING,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,UNITED STATES SENATOR,TAMMY BALDWIN,116,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,UNITED STATES SENATOR,ERIC HOVDE,143,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,UNITED STATES SENATOR,PHIL ANDERSON,3,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,UNITED STATES SENATOR,THOMAS LEAGER,2,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,UNITED STATES SENATOR,JOHN SCHIESS (WRITE-IN),0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,UNITED STATES SENATOR,SCATTERING,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,REPRESENTATIVE IN CONGRESS DISTRICT 3,REBECCA COOKE,116,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,REPRESENTATIVE IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN,147,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,REPRESENTATIVE IN CONGRESS DISTRICT 3,SCATTERING,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,STATE SENATOR DISTRICT 32,BRAD PFAFF,117,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,STATE SENATOR DISTRICT 32,STACEY KLEIN,146,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,STATE SENATOR DISTRICT 32,SCATTERING,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,TARA JOHNSON,101,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,LOREN OLDENBURG,164,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,SCATTERING,0,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY DISTRICT ATTORNEY,ANGELA PALMER-FISHER,184,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY DISTRICT ATTORNEY,SCATTERING,7,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY CLERK,JERRY PEDRETTI,217,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY CLERK,SCATTERING,2,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY TREASURER,KAREN DELAP,215,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY TREASURER,SCATTERING,1,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY REGISTER OF DEEDS,LINDSEY FORMANEK,213,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,VERNON COUNTY REGISTER OF DEEDS,SCATTERING,1,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,STATE OF WISCONSIN ELIGIBILITY TO VOTE REFERENDUM,YES,192,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,STATE OF WISCONSIN ELIGIBILITY TO VOTE REFERENDUM,NO,74,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,LA FARGE SCHOOL DISTRICT EXCEED REVENUE LIMIT REFERENDUM,YES,8,VERNON,T,CLINTON
TOWN OF CLINTON WARDS 1-2,LA FARGE SCHOOL DISTRICT EXCEED REVENUE LIMIT REFERENDUM,NO,3,VERNON,T,CLINTON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,KAMALA D. HARRIS TIM WALZ,220,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,DONALD J. TRUMP JD VANCE,271,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,RANDALL TERRY STEPHEN BRODEN,1,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CHASE RUSSELL OLIVER MIKE TER MAAT,0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,JILL STEIN RUDOLPH WARE,1,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CLAUDIA DE LA CRUZ KARINA GARCIA,0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CORNEL WEST MELINA ABDULLAH,1,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,ROBERT F KENNEDY JR NICOLE SHANAHAN,2,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,PETER SONSKI LAUREN ONAK (WRITE-IN),0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (WRITE-IN),0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (WRITE-IN),0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,VERNON,T,COON
TOWN OF COON WARDS 1-2,PRESIDENT OF THE UNITED STATES,SCATTERING,0,VERNON,T,COON
TOWN OF COON WARDS 1-2,UNITED STATES SENATOR,TAMMY BALDWIN,226,VERNON,T,COON
TOWN OF COON WARDS 1-2,UNITED STATES SENATOR,ERIC HOVDE,263,VERNON,T,COON
TOWN OF COON WARDS 1-2,UNITED STATES SENATOR,PHIL ANDERSON,3,VERNON,T,COON
TOWN OF COON WARDS 1-2,UNITED STATES SENATOR,THOMAS LEAGER,4,VERNON,T,COON
TOWN OF COON WARDS 1-2,UNITED STATES SENATOR,JOHN SCHIESS (WRITE-IN),0,VERNON,T,COON
TOWN OF COON WARDS 1-2,UNITED STATES SENATOR,SCATTERING,0,VERNON,T,COON
TOWN OF COON WARDS 1-2,REPRESENTATIVE IN CONGRESS DISTRICT 3,REBECCA COOKE,237,VERNON,T,COON
TOWN OF COON WARDS 1-2,REPRESENTATIVE IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN,255,VERNON,T,COON
TOWN OF COON WARDS 1-2,REPRESENTATIVE IN CONGRESS DISTRICT 3,SCATTERING,0,VERNON,T,COON
TOWN OF COON WARDS 1-2,STATE SENATOR DISTRICT 32,BRAD PFAFF,229,VERNON,T,COON
TOWN OF COON WARDS 1-2,STATE SENATOR DISTRICT 32,STACEY KLEIN,263,VERNON,T,COON
TOWN OF COON WARDS 1-2,STATE SENATOR DISTRICT 32,SCATTERING,1,VERNON,T,COON
TOWN OF COON WARDS 1-2,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,TARA JOHNSON,193,VERNON,T,COON
TOWN OF COON WARDS 1-2,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,LOREN OLDENBURG,303,VERNON,T,COON
TOWN OF COON WARDS 1-2,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,SCATTERING,2,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY DISTRICT ATTORNEY,ANGELA PALMER-FISHER,363,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY DISTRICT ATTORNEY,SCATTERING,14,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY CLERK,JERRY PEDRETTI,416,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY CLERK,SCATTERING,2,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY TREASURER,KAREN DELAP,411,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY TREASURER,SCATTERING,3,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY REGISTER OF DEEDS,LINDSEY FORMANEK,409,VERNON,T,COON
TOWN OF COON WARDS 1-2,VERNON COUNTY REGISTER OF DEEDS,SCATTERING,3,VERNON,T,COON
TOWN OF COON WARDS 1-2,STATE OF WISCONSIN ELIGIBILITY TO VOTE REFERENDUM,YES,339,VERNON,T,COON
TOWN OF COON WARDS 1-2,STATE OF WISCONSIN ELIGIBILITY TO VOTE REFERENDUM,NO,151,VERNON,T,COON
TOWN OF COON WARDS 1-2,VIROQUA AREA SCHOOL DISTRICT EXCEED REVENUE LIMIT REFERENDUM,YES,0,VERNON,T,COON
TOWN OF COON WARDS 1-2,VIROQUA AREA SCHOOL DISTRICT EXCEED REVENUE LIMIT REFERENDUM,NO,7,VERNON,T,COON
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,KAMALA D. HARRIS TIM WALZ,110,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,DONALD J. TRUMP JD VANCE,183,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,RANDALL TERRY STEPHEN BRODEN,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,CHASE RUSSELL OLIVER MIKE TER MAAT,1,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,JILL STEIN RUDOLPH WARE,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,CLAUDIA DE LA CRUZ KARINA GARCIA,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,CORNEL WEST MELINA ABDULLAH,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,ROBERT F KENNEDY JR NICOLE SHANAHAN,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,PETER SONSKI LAUREN ONAK (WRITE-IN),0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (WRITE-IN),0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (WRITE-IN),0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,PRESIDENT OF THE UNITED STATES,SCATTERING,1,VERNON,T,FOREST
TOWN OF FOREST WARD 1,UNITED STATES SENATOR,TAMMY BALDWIN,117,VERNON,T,FOREST
TOWN OF FOREST WARD 1,UNITED STATES SENATOR,ERIC HOVDE,174,VERNON,T,FOREST
TOWN OF FOREST WARD 1,UNITED STATES SENATOR,PHIL ANDERSON,3,VERNON,T,FOREST
TOWN OF FOREST WARD 1,UNITED STATES SENATOR,THOMAS LEAGER,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,UNITED STATES SENATOR,JOHN SCHIESS (WRITE-IN),0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,UNITED STATES SENATOR,SCATTERING,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,REPRESENTATIVE IN CONGRESS DISTRICT 3,REBECCA COOKE,118,VERNON,T,FOREST
TOWN OF FOREST WARD 1,REPRESENTATIVE IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN,172,VERNON,T,FOREST
TOWN OF FOREST WARD 1,REPRESENTATIVE IN CONGRESS DISTRICT 3,SCATTERING,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,STATE SENATOR DISTRICT 32,BRAD PFAFF,108,VERNON,T,FOREST
TOWN OF FOREST WARD 1,STATE SENATOR DISTRICT 32,STACEY KLEIN,178,VERNON,T,FOREST
TOWN OF FOREST WARD 1,STATE SENATOR DISTRICT 32,SCATTERING,0,VERNON,T,FOREST
TOWN OF FOREST WARD 1,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,TARA JOHNSON,105,VERNON,T,FOREST
TOWN OF FOREST WARD 1,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 96,LOREN OLDENBURG,189,VERNON,T,FOREST
