contest,candidate,votes,reporting_unit,county,ctv,municipality
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
UNITED STATES SENATOR,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,DEM EMILY TSEFFOS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,REP DAVE MURPHY,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY CLERK OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY CLERK OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY CLERK OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY CLERK OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
STATE REFERENDUM QUESTION,YES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
STATE REFERENDUM QUESTION,NO,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
STATE REFERENDUM QUESTION,TOTAL VOTES CAST,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
STATE REFERENDUM QUESTION,OVERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
STATE REFERENDUM QUESTION,UNDERVOTES,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
STATE REFERENDUM QUESTION,CONTEST TOTALS,0,TOWN OF BLACK CREEK W 1 & 2,OUTAGAMIE,T,BLACK CREEK
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
UNITED STATES SENATOR,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE IN CONGRESS DISTRICT 8,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,DEM EMILY TSEFFOS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,REP DAVE MURPHY,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY CLERK OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY CLERK OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY CLERK OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY CLERK OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY TREASURER OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY TREASURER OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY TREASURER OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
COUNTY TREASURER OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REGISTER OF DEEDS OUTAGAMIE COUNTY,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REGISTER OF DEEDS OUTAGAMIE COUNTY,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REGISTER OF DEEDS OUTAGAMIE COUNTY,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
REGISTER OF DEEDS OUTAGAMIE COUNTY,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
STATE REFERENDUM QUESTION,YES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
STATE REFERENDUM QUESTION,NO,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
STATE REFERENDUM QUESTION,TOTAL VOTES CAST,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
STATE REFERENDUM QUESTION,OVERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
STATE REFERENDUM QUESTION,UNDERVOTES,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
STATE REFERENDUM QUESTION,CONTEST TOTALS,0,TOWN OF BOVINA W 1 & 2,OUTAGAMIE,T,BOVINA
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,TOTAL VOTES CAST,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,OVERVOTES,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,UNDERVOTES,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
PRESIDENT / VICE PRESIDENT,CONTEST TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,TOTAL VOTES CAST,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,OVERVOTES,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,UNDERVOTES,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,CONTEST TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,TOTAL VOTES CAST,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,OVERVOTES,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,UNDERVOTES,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
UNITED STATES SENATOR,CONTEST TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF BUCHANAN W 1-9,OUTAGAMIE,T,BUCHANAN
