reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF MOSCOW WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,297,IOWA,T,MOSCOW
TOWN OF MOSCOW WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,5,IOWA,T,MOSCOW
TOWN OF PULASKI WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,72,IOWA,T,PULASKI
TOWN OF PULASKI WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,127,IOWA,T,PULASKI
TOWN OF PULASKI WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,T,PULASKI
TOWN OF PULASKI WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,35,IOWA,T,PULASKI
TOWN OF PULASKI WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,2,IOWA,T,PULASKI
TOWN OF RIDGEWAY WARDS 12,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,247,IOWA,T,RIDGEWAY
TOWN OF RIDGEWAY WARDS 12,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,178,IOWA,T,RIDGEWAY
TOWN OF RIDGEWAY WARDS 12,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,T,RIDGEWAY
TOWN OF RIDGEWAY WARDS 12,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,343,IOWA,T,RIDGEWAY
TOWN OF RIDGEWAY WARDS 12,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,9,IOWA,T,RIDGEWAY
TOWN OF WALDWICK WARDS 13,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,143,IOWA,T,WALDWICK
TOWN OF WALDWICK WARDS 13,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,158,IOWA,T,WALDWICK
TOWN OF WALDWICK WARDS 13,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,T,WALDWICK
TOWN OF WALDWICK WARDS 13,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,243,IOWA,T,WALDWICK
TOWN OF WALDWICK WARDS 13,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,3,IOWA,T,WALDWICK
TOWN OF WYOMING WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,156,IOWA,T,WYOMING
TOWN OF WYOMING WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,93,IOWA,T,WYOMING
TOWN OF WYOMING WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,1,IOWA,T,WYOMING
TOWN OF WYOMING WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,183,IOWA,T,WYOMING
TOWN OF WYOMING WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,2,IOWA,T,WYOMING
VILLAGE OF ARENA WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,226,IOWA,V,ARENA
VILLAGE OF ARENA WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,263,IOWA,V,ARENA
VILLAGE OF ARENA WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,ARENA
VILLAGE OF ARENA WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,352,IOWA,V,ARENA
VILLAGE OF ARENA WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,17,IOWA,V,ARENA
VILLAGE OF AVOCA WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,99,IOWA,V,AVOCA
VILLAGE OF AVOCA WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,150,IOWA,V,AVOCA
VILLAGE OF AVOCA WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,AVOCA
VILLAGE OF AVOCA WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,183,IOWA,V,AVOCA
VILLAGE OF AVOCA WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,3,IOWA,V,AVOCA
VILLAGE OF BARNEVELD WARDS 12,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,401,IOWA,V,BARNEVELD
VILLAGE OF BARNEVELD WARDS 12,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,378,IOWA,V,BARNEVELD
VILLAGE OF BARNEVELD WARDS 12,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,BARNEVELD
VILLAGE OF BARNEVELD WARDS 12,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,584,IOWA,V,BARNEVELD
VILLAGE OF BARNEVELD WARDS 12,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,10,IOWA,V,BARNEVELD
VILLAGE OF BLANCHARDVILLE WARDS 23,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,65,IOWA,V,BLANCHARDVILLE
VILLAGE OF BLANCHARDVILLE WARDS 23,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,59,IOWA,V,BLANCHARDVILLE
VILLAGE OF BLANCHARDVILLE WARDS 23,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,BLANCHARDVILLE
VILLAGE OF BLANCHARDVILLE WARDS 23,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,92,IOWA,V,BLANCHARDVILLE
VILLAGE OF BLANCHARDVILLE WARDS 23,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,3,IOWA,V,BLANCHARDVILLE
VILLAGE OF COBB WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,122,IOWA,V,COBB
VILLAGE OF COBB WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,161,IOWA,V,COBB
VILLAGE OF COBB WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,COBB
VILLAGE OF COBB WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,235,IOWA,V,COBB
VILLAGE OF COBB WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,9,IOWA,V,COBB
VILLAGE OF HIGHLAND WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,193,IOWA,V,HIGHLAND
VILLAGE OF HIGHLAND WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,299,IOWA,V,HIGHLAND
VILLAGE OF HIGHLAND WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,HIGHLAND
VILLAGE OF HIGHLAND WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,372,IOWA,V,HIGHLAND
VILLAGE OF HIGHLAND WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,9,IOWA,V,HIGHLAND
VILLAGE OF HOLLANDALE WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,86,IOWA,V,HOLLANDALE
VILLAGE OF HOLLANDALE WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,67,IOWA,V,HOLLANDALE
VILLAGE OF HOLLANDALE WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,HOLLANDALE
VILLAGE OF HOLLANDALE WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,119,IOWA,V,HOLLANDALE
VILLAGE OF HOLLANDALE WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,1,IOWA,V,HOLLANDALE
VILLAGE OF LINDEN WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,119,IOWA,V,LINDEN
VILLAGE OF LINDEN WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,143,IOWA,V,LINDEN
VILLAGE OF LINDEN WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,LINDEN
VILLAGE OF LINDEN WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,204,IOWA,V,LINDEN
VILLAGE OF LINDEN WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,3,IOWA,V,LINDEN
VILLAGE OF LIVINGSTON WARD 2,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,1,IOWA,V,LIVINGSTON
VILLAGE OF LIVINGSTON WARD 2,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,1,IOWA,V,LIVINGSTON
VILLAGE OF LIVINGSTON WARD 2,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,LIVINGSTON
VILLAGE OF LIVINGSTON WARD 2,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,2,IOWA,V,LIVINGSTON
VILLAGE OF LIVINGSTON WARD 2,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,0,IOWA,V,LIVINGSTON
VILLAGE OF MONTFORT WARD 2,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,29,IOWA,V,MONTFORT
VILLAGE OF MONTFORT WARD 2,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,26,IOWA,V,MONTFORT
VILLAGE OF MONTFORT WARD 2,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,MONTFORT
VILLAGE OF MONTFORT WARD 2,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,44,IOWA,V,MONTFORT
VILLAGE OF MONTFORT WARD 2,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,1,IOWA,V,MONTFORT
VILLAGE OF MUSCODA WARD 3,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,7,IOWA,V,MUSCODA
VILLAGE OF MUSCODA WARD 3,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,12,IOWA,V,MUSCODA
VILLAGE OF MUSCODA WARD 3,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,0,IOWA,V,MUSCODA
VILLAGE OF MUSCODA WARD 3,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,13,IOWA,V,MUSCODA
VILLAGE OF MUSCODA WARD 3,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,0,IOWA,V,MUSCODA
VILLAGE OF REWEY WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,64,IOWA,V,REWEY
VILLAGE OF REWEY WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,54,IOWA,V,REWEY
VILLAGE OF REWEY WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,3,IOWA,V,REWEY
VILLAGE OF REWEY WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,103,IOWA,V,REWEY
VILLAGE OF REWEY WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,13,IOWA,V,REWEY
VILLAGE OF RIDGEWAY WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,219,IOWA,V,RIDGEWAY
VILLAGE OF RIDGEWAY WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,173,IOWA,V,RIDGEWAY
VILLAGE OF RIDGEWAY WARD 1,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,2,IOWA,V,RIDGEWAY
VILLAGE OF RIDGEWAY WARD 1,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,307,IOWA,V,RIDGEWAY
VILLAGE OF RIDGEWAY WARD 1,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,8,IOWA,V,RIDGEWAY
CITY OF DODGEVILLE WARDS 110,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,1550,IOWA,C,DODGEVILLE
CITY OF DODGEVILLE WARDS 110,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,1201,IOWA,C,DODGEVILLE
CITY OF DODGEVILLE WARDS 110,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,5,IOWA,C,DODGEVILLE
CITY OF DODGEVILLE WARDS 110,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,2223,IOWA,C,DODGEVILLE
CITY OF DODGEVILLE WARDS 110,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,70,IOWA,C,DODGEVILLE
CITY OF MINERAL POINT WARDS 18,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,ELIZABETH GRABE,913,IOWA,C,MINERAL POINT
CITY OF MINERAL POINT WARDS 18,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,TODD NOVAK,638,IOWA,C,MINERAL POINT
CITY OF MINERAL POINT WARDS 18,REPRESENTATIVE TO THE ASSEMBLY - DISTRICT 51,SCATTERING,3,IOWA,C,MINERAL POINT
CITY OF MINERAL POINT WARDS 18,IOWA COUNTY DISTRICT ATTORNEY,ZACHARY P. LEIGH,1271,IOWA,C,MINERAL POINT
CITY OF MINERAL POINT WARDS 18,IOWA COUNTY DISTRICT ATTORNEY,SCATTERING,23,IOWA,C,MINERAL POINT
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,KAMALA D. HARRIS,496,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,DONALD J. TRUMP,459,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,RANDALL TERRY,1,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,CHASE RUSSELL OLIVER,3,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,JILL STEIN,5,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,CLAUDIA DE LA CRUZ,0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,CORNEL WEST,0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,"ROBERT F. KENNEDY, JR.",5,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,PETER SONSKI (WRITE-IN),0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,DOUG JENKINS (WRITE-IN),0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,FUTURE MADAM POTUS (WRITE-IN),0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES PRESIDENT,SCATTERING,2,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES SENATOR,TAMMY BALDWIN,513,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES SENATOR,ERIC HOVDE,436,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES SENATOR,PHIL ANDERSON,7,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES SENATOR,THOMAS LEAGER,4,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES SENATOR,JOHN SCHIESS (WRITE-IN),0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,UNITED STATES SENATOR,SCATTERING,0,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,REPRESENTATIVE IN CONGRESS - DISTRICT 2,MARK POCAN,502,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,REPRESENTATIVE IN CONGRESS - DISTRICT 2,ERIK OLSEN,435,IOWA,T,ARENA
TOWN OF ARENA WARDS 13,REPRESENTATIVE IN CONGRESS - DISTRICT 2,SCATTERING,1,IOWA,T,ARENA
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,KAMALA D. HARRIS,461,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,DONALD J. TRUMP,306,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,RANDALL TERRY,0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,CHASE RUSSELL OLIVER,8,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,JILL STEIN,3,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,CLAUDIA DE LA CRUZ,0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,CORNEL WEST,0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,"ROBERT F. KENNEDY, JR.",5,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,PETER SONSKI (WRITE-IN),1,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,DOUG JENKINS (WRITE-IN),0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,FUTURE MADAM POTUS (WRITE-IN),0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES PRESIDENT,SCATTERING,2,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES SENATOR,TAMMY BALDWIN,472,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES SENATOR,ERIC HOVDE,294,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES SENATOR,PHIL ANDERSON,13,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES SENATOR,THOMAS LEAGER,2,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES SENATOR,JOHN SCHIESS (WRITE-IN),0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,UNITED STATES SENATOR,SCATTERING,0,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,REPRESENTATIVE IN CONGRESS - DISTRICT 2,MARK POCAN,465,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,REPRESENTATIVE IN CONGRESS - DISTRICT 2,ERIK OLSEN,306,IOWA,T,BRIGHAM
TOWN OF BRIGHAM WARDS 12,REPRESENTATIVE IN CONGRESS - DISTRICT 2,SCATTERING,0,IOWA,T,BRIGHAM
TOWN OF CLYDE WARD 1,UNITED STATES PRESIDENT,KAMALA D. HARRIS,131,IOWA,T,CLYDE
TOWN OF CLYDE WARD 1,UNITED STATES PRESIDENT,DONALD J. TRUMP,98,IOWA,T,CLYDE
