reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,EAU CLAIRE,T,FAIRCHILD
TOWN OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,EAU CLAIRE,T,FAIRCHILD
TOWN OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,FAIRCHILD
TOWN OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,FAIRCHILD
TOWN OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,EAU CLAIRE,T,FAIRCHILD
TOWN OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,EAU CLAIRE,T,FAIRCHILD
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,235,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,472,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,2,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,EAU CLAIRE,T,LINCOLN
TOWN OF LINCOLN W1-2,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,EAU CLAIRE,T,LINCOLN
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,233,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,461,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,2,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,EAU CLAIRE,T,LUDINGTON
TOWN OF LUDINGTON W1-2,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,EAU CLAIRE,T,LUDINGTON
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,66,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,197,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,1,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,EAU CLAIRE,T,OTTER CREEK
TOWN OF OTTER CREEK W1,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,EAU CLAIRE,T,OTTER CREEK
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,1206,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1550,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,3,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,10,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,10,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,1,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,2,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",11,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF PLEAS VALLEY W1-5,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,7,EAU CLAIRE,T,PLEASANT VALLEY
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,961,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1257,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,11,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,6,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",8,EAU CLAIRE,T,SEYMOUR
TOWN OF SEYMOUR W1-5,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,9,EAU CLAIRE,T,SEYMOUR
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,752,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,876,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,3,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,5,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,5,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",9,EAU CLAIRE,T,UNION
TOWN OF UNION W1-5,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,6,EAU CLAIRE,T,UNION
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,1027,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1125,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,10,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,8,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,1,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",14,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 1,6-7,9-10,12,14-15,17-18",PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,8,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,1437,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1370,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,3,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,6,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,13,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",12,EAU CLAIRE,T,WASHINGTON
"TOWN OF WASHINGTON WARDS 2-5,8,11,13,16,19-21",PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,7,EAU CLAIRE,T,WASHINGTON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,54,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,186,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,2,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,EAU CLAIRE,T,WILSON
TOWN OF WILSON W1,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,EAU CLAIRE,T,WILSON
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,68,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,171,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FAIRCHILD W1,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,EAU CLAIRE,V,FAIRCHILD
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,342,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,487,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,7,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,EAU CLAIRE,V,FALL CREEK
VILLAGE OF FALL CREEK W 1-2,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,EAU CLAIRE,V,FALL CREEK
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,EAU CLAIRE,V,LAKE HALLIE
VILLAGE OF LAKE HALLIE W11,PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,EAU CLAIRE,V,LAKE HALLIE
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,2763,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,2406,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,6,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,13,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,10,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,3,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,2,EAU CLAIRE,C,ALTOONA
CITY OF ALTOONA W1-15,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",35,EAU CLAIRE,C,ALTOONA
