contest,candidate,votes,reporting_unit,county,ctv,municipality
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,WRITE-IN TOTALS,0,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 1 OF,75,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,345,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,10,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
COUNTY CLERK COLUMBIA,REP SUE MOLL,463,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,8,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,449,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,7,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,451,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,7,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
STATE REFERENDUM QUESTION 1,YES,402,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
STATE REFERENDUM QUESTION 1,NO,131,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
STATE REFERENDUM QUESTION 1,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 2 OF,75,TOWN OF ARLINGTON,COLUMBIA,T,ARLINGTON
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,525,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,463,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,4,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,2,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",5,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
UNITED STATES SENATOR,DEM TAMMY BALDWIN,534,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
UNITED STATES SENATOR,REP ERIC HOVDE,446,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
UNITED STATES SENATOR,IND PHIL ANDERSON,12,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
UNITED STATES SENATOR,IND THOMAS LEAGER,5,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,486,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,479,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,522,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,463,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,1,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,DEM KAREN DESANTO,512,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,REP JERRY HELMER,465,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,WRITE-IN TOTALS,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 3 OF,75,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,702,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,32,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
COUNTY CLERK COLUMBIA,REP SUE MOLL,755,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,21,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,757,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,18,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,749,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,18,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
STATE REFERENDUM QUESTION 1,YES,639,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
STATE REFERENDUM QUESTION 1,NO,329,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
BARABOO SD REF QUESTION SCHOOL DISTRICT OF BARABOO,YES,8,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
BARABOO SD REF QUESTION SCHOOL DISTRICT OF BARABOO,NO,0,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,YES,459,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,NO,420,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 4 OF,75,TOWN OF CALEDONIA,COLUMBIA,T,CALEDONIA
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,154,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,278,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",5,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
UNITED STATES SENATOR,DEM TAMMY BALDWIN,170,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
UNITED STATES SENATOR,REP ERIC HOVDE,250,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
UNITED STATES SENATOR,IND PHIL ANDERSON,7,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
UNITED STATES SENATOR,IND THOMAS LEAGER,6,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,139,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,273,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,1,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,155,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,267,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,0,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,DEM MAUREEN MCCARVILLE,133,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,REP REBECCA WITHERSPOON,273,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,WRITE-IN TOTALS,0,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 5 OF,75,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,244,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,6,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
COUNTY CLERK COLUMBIA,REP SUE MOLL,338,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,2,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,329,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,2,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,330,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,2,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
STATE REFERENDUM QUESTION 1,YES,316,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
STATE REFERENDUM QUESTION 1,NO,80,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,YES,9,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,NO,8,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,YES,9,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,NO,8,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 6 OF,75,TOWN OF COLUMBUS,COLUMBIA,T,COLUMBUS
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,70,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,227,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,72,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
UNITED STATES SENATOR,REP ERIC HOVDE,222,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
UNITED STATES SENATOR,IND PHIL ANDERSON,4,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
UNITED STATES SENATOR,IND THOMAS LEAGER,4,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,51,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,240,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,1,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 39,DEM CHRIS GORDON,55,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 39,REP ALEX DALLMAN,236,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 39,WRITE-IN TOTALS,1,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,132,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,14,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
DISTRICT ATTORNEY COLUMBIA,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 7 OF,75,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
COUNTY CLERK COLUMBIA,REP SUE MOLL,262,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,2,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,252,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,2,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,256,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,2,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
STATE REFERENDUM QUESTION 1,YES,250,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
STATE REFERENDUM QUESTION 1,NO,32,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,YES,6,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,NO,3,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,YES,6,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,NO,3,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,YES,0,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,NO,1,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 8 OF,75,TOWN OF COURTLAND,COLUMBIA,T,COURTLAND
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,815,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1008,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,5,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,3,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,1,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,1,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",11,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
UNITED STATES SENATOR,DEM TAMMY BALDWIN,820,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
UNITED STATES SENATOR,REP ERIC HOVDE,978,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
UNITED STATES SENATOR,IND PHIL ANDERSON,26,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
UNITED STATES SENATOR,IND THOMAS LEAGER,10,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
UNITED STATES SENATOR,WRITE-IN TOTALS,2,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,770,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,1006,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,1,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,822,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,984,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,2,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,DEM MAUREEN MCCARVILLE,763,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,REP REBECCA WITHERSPOON,1018,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,WRITE-IN TOTALS,1,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 9 OF,75,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,1121,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,78,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
COUNTY CLERK COLUMBIA,REP SUE MOLL,1430,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,33,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,1397,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,27,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,1397,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,26,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
STATE REFERENDUM QUESTION 1,YES,1231,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
STATE REFERENDUM QUESTION 1,NO,511,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,YES,0,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,NO,2,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,PRECINCT UNOFFICIAL RESULTS REPORT - 11/06/2024 12:25AM PAGE 10 OF,75,TOWN OF DEKORRA,COLUMBIA,T,DEKORRA
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,230,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,359,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,3,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
